"","X","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION","ADDRESS","lon","lat"
"7338",7338,"SHAKESPEARE & CO","939","LEXINGTON AVE",10065,"Caf̩/Coffee/Tea","939, LEXINGTON AVE, New York, NY",NA,NA
"7339",7339,"PAM REAL THAI 49","404","W 49TH ST",10019,"Thai","404, W 49TH ST, New York, NY",-73.9899013,40.7629362
"7340",7340,"EMPANADAS MONUMENTAL","1344","AMSTERDAM AVE",10027,"Spanish","1344, AMSTERDAM AVE, New York, NY",-73.9562032,40.8138347
"7341",7341,"VAI","429","AMSTERDAM AVENUE",10024,"Mediterranean","429, AMSTERDAM AVENUE, New York, NY",-73.9773211,40.7841238
"7342",7342,"AZUKI","700","8TH AVE",10001,"Asian","700, 8TH AVE, New York, NY",-73.9882975,40.7587072
"7343",7343,"NEW FRESCO TORTILLAS","63","READE STREET",10007,"Tex-Mex","63, READE STREET, New York, NY",-74.0066613,40.7147811
"7344",7344,"SUGAR FACTORY MEATPACKING","835","WASHINGTON ST",10014,"American","835, WASHINGTON ST, New York, NY",-74.0076277,40.7405961
"7345",7345,"REGAL CINEMAS","247","WEST 42 STREET",10036,"American","247, WEST 42 STREET, New York, NY",-73.9888982,40.7570532
"7346",7346,"TACOS CUAUTLA MORALES","438","E 9TH ST",10009,"Mexican","438, E 9TH ST, New York, NY",-73.9831618,40.727317
"7347",7347,"CHINESE TUXEDO","5","DOYERS ST",10013,"Chinese","5, DOYERS ST, New York, NY",-73.9980357,40.7143302
"7348",7348,"STARBUCKS","200","MADISON AVENUE",10016,"Caf̩/Coffee/Tea","200, MADISON AVENUE, New York, NY",-73.9825897,40.7491338
"7349",7349,"AHIMSA","210","THOMPSON ST",10012,"Indian","210, THOMPSON ST, New York, NY",-73.9991407,40.7287242
"7350",7350,"COLUMBIA UNIVERSITY MEDICAL CENTER BOOKSTORE CAFE","711","W 168TH ST",10032,"Caf̩/Coffee/Tea","711, W 168TH ST, New York, NY",-73.9428994,40.842917
"7351",7351,"DUNKIN' DONUTS","122","FULTON ST",10038,"Donuts","122, FULTON ST, New York, NY",-74.0076338,40.7099617
"7352",7352,"THE HALF PINT","234","THOMPSON STREET",10012,"American","234, THOMPSON STREET, New York, NY",-73.9985915,40.7294102
"7353",7353,"THE MODERN","11","WEST   53 STREET",10019,"French","11, WEST   53 STREET, New York, NY",-73.9774014,40.7613258
"7354",7354,"CAFE 47","47","WEST   66 STREET",10023,"American","47, WEST   66 STREET, New York, NY",-73.9800186,40.7732343
"7355",7355,"JEEPNEY","201","FIRST AVE",10003,"Filipino","201, FIRST AVE, New York, NY",-73.9836228,40.7303067
"7356",7356,"NATIONAL ARTS CLUB","15","GRAMERCY PARK SOUTH",10003,"American","15, GRAMERCY PARK SOUTH, New York, NY",-73.9867448,40.7376606
"7357",7357,"DON GIOVANNI RESTAURANT","214","10 AVENUE",10011,"Italian","214, 10 AVENUE, New York, NY",-74.0042175,40.7473469
"7358",7358,"PASHA TURKISH RESTAURANT","64","WEST   71 STREET",10023,"Turkish","64, WEST   71 STREET, New York, NY",-73.978831,40.776531
"7359",7359,"RUE 57","60","WEST   57 STREET",10019,"French","60, WEST   57 STREET, New York, NY",-73.9772637,40.7637373
"7360",7360,"BLUE DOG","112","E 23RD ST",10010,"Sandwiches/Salads/Mixed Buffet","112, E 23RD ST, New York, NY",NA,NA
"7361",7361,"FOOD PASSION","1200","LEXINGTON AVE",10028,"Continental","1200, LEXINGTON AVE, New York, NY",-73.9579528,40.7766333
"7362",7362,"COFFEE BREAK","929","AMSTERDAM AVE",10025,"Bakery","929, AMSTERDAM AVE, New York, NY",-73.9655781,40.8000532
"7363",7363,"BLIMPIE","69","NASSAU STREET",10038,"Sandwiches","69, NASSAU STREET, New York, NY",-74.0084222,40.7095328
"7364",7364,"INDUSTRY KITCHEN","70","SOUTH ST",10005,"American","70, SOUTH ST, New York, NY",NA,NA
"7365",7365,"DUNKIN' DONUTS","210","WEST 50 STREET",10019,"Donuts","210, WEST 50 STREET, New York, NY",-73.9845231,40.7614519
"7366",7366,"TIMNA","109","SAINT MARKS PL",10009,"Mediterranean","109, SAINT MARKS PL, New York, NY",-73.9838868,40.727207
"7367",7367,"THE IMMIGRANT NYC","341","EAST    9 STREET",10003,"American","341, EAST    9 STREET, New York, NY",-73.9853674,40.7285852
"7368",7368,"SUSHI GINZA ONODERA","461","5TH AVE",10017,"Japanese","461, 5TH AVE, New York, NY",-73.9814189,40.7521518
"7369",7369,"COCO FRESH JUICE AND TEA","118","W 72ND ST",10023,"Caf̩/Coffee/Tea","118, W 72ND ST, New York, NY",-73.9796742,40.7774099
"7370",7370,"99 CENTS FRESH PIZZA","473-A","LEXINGTON AVE",10017,"Pizza","473-A, LEXINGTON AVE, New York, NY",-73.9740641,40.7537652
"7371",7371,"JAKE'S SALOON","206","WEST   23 STREET",10011,"Irish","206, WEST   23 STREET, New York, NY",NA,NA
"7372",7372,"BOQUERIA","1460","2ND AVE",10075,"Tapas","1460, 2ND AVE, New York, NY",-73.956073,40.7715096
"7373",7373,"ICELANDIC FISH & CHIPS","28","7TH AVE S",10014,"American","28, 7TH AVE S, New York, NY",-74.0048334,40.7304966
"7374",7374,"DEAD RABBIT TAVERN","30","WATER STREET",10004,"Irish","30, WATER STREET, New York, NY",-74.0110309,40.7032966
"7375",7375,"SHUN CHEONG iKITCHEN","43135","WEST 111 STREET",10026,"Chinese","43135, WEST 111 STREET, New York, NY",NA,NA
"7376",7376,"JARS BY DANI","540","6TH AVE",10011,"Nuts/Confectionary","540, 6TH AVE, New York, NY",-73.9963058,40.7376175
"7377",7377,"BENITO ONE","174","MULBERRY STREET",10013,"Italian","174, MULBERRY STREET, New York, NY",-73.9967865,40.7199065
"7378",7378,"HUA JI PORK CHOP","7","ALLEN ST",10002,"Chinese","7, ALLEN ST, New York, NY",-73.9930961,40.7148068
"7379",7379,"CARRAGHER'S","228","W 39TH ST",10018,"Irish","228, W 39TH ST, New York, NY",-73.989534,40.7543939
"7380",7380,"LE PAIN QUOTIDIEN","801","BROADWAY",10003,"Sandwiches","801, BROADWAY, New York, NY",-73.9914063,40.7327205
"7381",7381,"WXYZ BAR","49","ANN ST",10038,"American","49, ANN ST, New York, NY",NA,NA
"7382",7382,"YONEKICHI","746","9TH AVE",10019,"Japanese","746, 9TH AVE, New York, NY",-73.9884895,40.7635752
"7383",7383,"HOT N FRESH","200","W 40TH ST",10018,"Indian","200, W 40TH ST, New York, NY",-73.9885931,40.7547149
"7384",7384,"CAFFE DEI FIORI RISTORANTE","973","LEXINGTON AVE",10021,"Italian","973, LEXINGTON AVE, New York, NY",-73.9626968,40.769336
"7385",7385,"BROOKLYN DIAMOND COFFEE","240","E 54TH ST",10022,"Caf̩/Coffee/Tea","240, E 54TH ST, New York, NY",-73.9674837,40.7574471
"7386",7386,"HALE & HEARTY SOUP","2284","BROADWAY",10024,"Soups & Sandwiches","2284, BROADWAY, New York, NY",-73.9780133,40.7858837
"7387",7387,"PONGAL INDIAN CUISINE","110","LEXINGTON AVENUE",10016,"Indian","110, LEXINGTON AVENUE, New York, NY",-73.9828767,40.7424486
"7388",7388,"SUBWAY, CARVEL","112","JOHN ST",10038,"Sandwiches","112, JOHN ST, New York, NY",-74.0059427,40.7076788
"7389",7389,"NINTH STREET ESPRESSO","341","EAST 10 STREET",10009,"Caf̩/Coffee/Tea","341, EAST 10 STREET, New York, NY",NA,NA
"7390",7390,"BARROW'S PUB","463","HUDSON STREET",10014,"Irish","463, HUDSON STREET, New York, NY",NA,NA
"7391",7391,"EET","75","VARICK STREET",10013,"American","75, VARICK STREET, New York, NY",-74.0068431,40.7234145
"7392",7392,"PIZZARTE","69","WEST   55 STREET",10019,"Italian","69, WEST   55 STREET, New York, NY",-73.9774359,40.7629224
"7393",7393,"MARLOW BISTRO","1018","AMSTERDAM AVE",10025,"Mediterranean","1018, AMSTERDAM AVE, New York, NY",-73.9642863,40.802973
"7394",7394,NA,"425","E 9TH ST",10009,"Other","425, E 9TH ST, New York, NY",-73.983561,40.727862
"7395",7395,"KHE-YO","157","DUANE STREET",10013,"Thai","157, DUANE STREET, New York, NY",-74.008587,40.716906
"7396",7396,"LINCOLN CENTER KITCHEN @ DAVID GEFFEN HALL","132","WEST   65 STREET",10023,"American","132, WEST   65 STREET, New York, NY",-73.9830865,40.7731303
"7397",7397,"BEANOCCHIOS CAFE","1431","YORK AVENUE",10021,"American","1431, YORK AVENUE, New York, NY",-73.9523075,40.7694308
"7398",7398,"ROKI LE IZAKAYA","12","W 21ST ST",10010,"Japanese","12, W 21ST ST, New York, NY",NA,NA
"7399",7399,"FRANKIE & JOHNNIE'S STEAKHOUSE","320","W 46TH ST",10036,"Steak","320, W 46TH ST, New York, NY",NA,NA
"7400",7400,"ISLAND","1305","MADISON AVENUE",10128,"Seafood","1305, MADISON AVENUE, New York, NY",-73.9555364,40.7849229
"7401",7401,"Aji Sushi","519","3RD AVE",10016,"Japanese","519, 3RD AVE, New York, NY",-73.9775621,40.7461234
"7402",7402,"COOPERS CRAFT AND KITCHEN","169","8TH AVE",10011,"American","169, 8TH AVE, New York, NY",-74.0007935,40.7427032
"7403",7403,"BONMI VIETNAMESE","119","E 23RD ST",10010,"Vietnamese/Cambodian/Malaysia","119, E 23RD ST, New York, NY",-73.9852527,40.7400161
"7404",7404,"ROYAL FRIED CHICKEN","13","AVENUE D",10009,"Chicken","13, AVENUE D, New York, NY",-73.9786036,40.7205204
"7405",7405,"PAGANI","289","BLEECKER ST",10014,"Italian","289, BLEECKER ST, New York, NY",-74.0032725,40.7321673
"7406",7406,"RABU HOUSE JAPANESE AND THAI CUISINE","547","2ND AVE",10016,"Japanese","547, 2ND AVE, New York, NY",-73.9778376,40.7425727
"7407",7407,"GOEMON CURRY","29","KENMARE ST",10012,"Japanese","29, KENMARE ST, New York, NY",-73.9950999,40.720838
"7408",7408,"PROPOSITO DE VIDA","180","E 104TH ST",10029,"Caf̩/Coffee/Tea","180, E 104TH ST, New York, NY",NA,NA
"7409",7409,"GALAXY  DINER","665","9 AVENUE",10036,"American","665, 9 AVENUE, New York, NY",-73.9908539,40.7612674
"7410",7410,"SUBWAY","2508","BROADWAY",10025,"Sandwiches","2508, BROADWAY, New York, NY",-73.9726722,40.7928665
"7411",7411,"MACARON CAFE","44","EAST   59 STREET",10022,"Caf̩/Coffee/Tea","44, EAST   59 STREET, New York, NY",-73.9711094,40.7632698
"7412",7412,"LE RELAIS DE VENISE","590","LEXINGTON AVENUE",10154,"French","590, LEXINGTON AVENUE, New York, NY",NA,NA
"7413",7413,"WOMENS NATL. REPUBLICAN CLUB","3","WEST   51 STREET",10019,"American","3, WEST   51 STREET, New York, NY",-73.9773326,40.7595988
"7414",7414,"TOTOYA","1144","1 AVENUE",10065,"Japanese","1144, 1 AVENUE, New York, NY",-73.9599796,40.7619143
"7415",7415,"AMAZED PALACE","689","9TH AVE",10036,"Asian","689, 9TH AVE, New York, NY",-73.9903719,40.7619901
"7416",7416,"EAT CLUB INC","17","W 20TH ST",10011,"American","17, W 20TH ST, New York, NY",-73.9921624,40.7403982
"7417",7417,"SUNDAES AND CONES","95","EAST   10 STREET",10003,"Ice Cream, Gelato, Yogurt, Ices","95, EAST   10 STREET, New York, NY",NA,NA
"7418",7418,"DUNKIN' DONUTS","206","W 104TH ST",10025,"Donuts","206, W 104TH ST, New York, NY",-73.9671278,40.7991611
"7419",7419,"CHIPOTLE MEXICAN GRILL","405","6 AVENUE",10014,"Mexican","405, 6 AVENUE, New York, NY",-73.9999441,40.7336067
"7420",7420,"JUICE PRESS @EQUINOX","344","AMSTERDAM AVE",10024,"Juice, Smoothies, Fruit Salads","344, AMSTERDAM AVE, New York, NY",-73.9798888,40.7815249
"7421",7421,"PLAYA BOWLS","550","W 54TH ST",10019,"Juice, Smoothies, Fruit Salads","550, W 54TH ST, New York, NY",-73.9915642,40.7677253
"7422",7422,"POTBELLY SANDWICH WORKS","127","FULTON ST",10038,"American","127, FULTON ST, New York, NY",-74.0071747,40.7103215
"7423",7423,"THE BEAN","31","3RD AVE",10003,"Other","31, 3RD AVE, New York, NY",-73.9893532,40.7297329
"7424",7424,"PRET A MANGER","400","PARK AVENUE",10022,"Sandwiches","400, PARK AVENUE, New York, NY",-73.9724197,40.76002
"7425",7425,"TIR NA NOG","254","W 31ST ST",10001,"Irish","254, W 31ST ST, New York, NY",-73.9943661,40.7498979
"7426",7426,"TOAD HALL","57","GRAND STREET",10013,"American","57, GRAND STREET, New York, NY",-74.0035939,40.7221345
"7427",7427,"ROOM SERVICE","690","9TH AVE",10036,"Thai","690, 9TH AVE, New York, NY",-73.9898209,40.7617575
"7428",7428,"ALIBABA","515","AMSTERDAM AVENUE",10024,"Jewish/Kosher","515, AMSTERDAM AVENUE, New York, NY",-73.9753571,40.7867787
"7429",7429,"WASABI SUSHI BENTO 6TH AVE","1016","6TH AVE",10018,"Japanese","1016, 6TH AVE, New York, NY",-73.98583,40.7520947
"7430",7430,"AMBROSIA","8","WEST   45 STREET",10036,"Korean","8, WEST   45 STREET, New York, NY",-73.9803629,40.7555525
"7431",7431,"NYC HANDCRAFTED","367","3RD AVE",10016,"American","367, 3RD AVE, New York, NY",-73.981317,40.740985
"7432",7432,"DUNKIN' DONUTS","1024","1 AVENUE",10022,"Donuts","1024, 1 AVENUE, New York, NY",-73.9631035,40.7576523
"7433",7433,"INTERNATIONAL HOUSE DINING","500","RIVERSIDE DR",10027,"American","500, RIVERSIDE DR, New York, NY",-73.9616062,40.8138508
"7434",7434,"SHAKE SHACK","366","COLUMBUS AVENUE",10024,"Hamburgers","366, COLUMBUS AVENUE, New York, NY",-73.976552,40.7808627
"7435",7435,"THE BISTRO","307","W 37TH ST",10018,"American","307, W 37TH ST, New York, NY",-73.9925985,40.754491
"7436",7436,"BLUE SMOKE","255","VESEY STREET",10282,"Barbecue","255, VESEY STREET, New York, NY",-74.0152919,40.715015
"7437",7437,"KLONG","7","SAINT MARKS PL",10003,"Thai","7, SAINT MARKS PL, New York, NY",-73.9891322,40.7295828
"7438",7438,"JOE COFFEE","1045","LEXINGTON AVENUE",10021,"Caf̩/Coffee/Tea","1045, LEXINGTON AVENUE, New York, NY",-73.9607616,40.7720403
"7439",7439,"CHIPOTLE MEXICAN GRILL","281","BROADWAY",10007,"Mexican","281, BROADWAY, New York, NY",-74.006366,40.7145348
"7440",7440,"COFESTA","33","W 26TH ST",10010,"Caf̩/Coffee/Tea","33, W 26TH ST, New York, NY",-73.9901423,40.7445123
"7441",7441,"98 Favor Taste","37","SAINT MARKS PL",10003,"Chinese","37, SAINT MARKS PL, New York, NY",-73.9878572,40.7288155
"7442",7442,"DUNKIN' DONUTS","2258","1ST AVENUE",10035,"Donuts","2258, 1ST AVENUE, New York, NY",-73.9350407,40.7960548
"7443",7443,"SEL ET POIVRE RESTAURANT","853","LEXINGTON AVENUE",10065,"French","853, LEXINGTON AVENUE, New York, NY",-73.9654059,40.7655928
"7444",7444,"SUSHIRRITO","12","W 23RD ST",10010,"Japanese","12, W 23RD ST, New York, NY",-73.99028,40.7415594
"7445",7445,"WASSAIL","162","ORCHARD ST",10002,"American","162, ORCHARD ST, New York, NY",NA,NA
"7446",7446,"WAGAMAMA","210","5TH AVE",10010,"Japanese","210, 5TH AVE, New York, NY",NA,NA
"7447",7447,"THE MARK RESTAURANT","25","EAST   77 STREET",10075,"American","25, EAST   77 STREET, New York, NY",-73.9633994,40.7752711
"7448",7448,"KAM HING CAFE","118","BAXTER ST",10013,"Bakery","118, BAXTER ST, New York, NY",-73.9991894,40.7179852
"7449",7449,"99 CENTS FRESH PIZZERIA","158","E 39TH ST",10016,"Pizza","158, E 39TH ST, New York, NY",-73.9762326,40.7488541
"7450",7450,"AMERICAN GIRL CAFE","609","5 AVENUE",10017,"American","609, 5 AVENUE, New York, NY",-73.9772867,40.7575084
"7451",7451,"SWIFT","34","EAST    4 STREET",10003,"Irish","34, EAST    4 STREET, New York, NY",-73.9923517,40.7272403
"7452",7452,"DOMENICO VACCA","15","W 55TH ST",10019,"Caf̩/Coffee/Tea","15, W 55TH ST, New York, NY",-73.9757026,40.7622807
"7453",7453,"STARBUCKS","100","WILLIAM STREET",10038,"Caf̩/Coffee/Tea","100, WILLIAM STREET, New York, NY",-74.0071976,40.7083741
"7454",7454,"STARBUCKS","1261","LEXINGTON AVENUE",10028,"Caf̩/Coffee/Tea","1261, LEXINGTON AVENUE, New York, NY",-73.9560367,40.7785027
"7455",7455,"JOE: THE ART OF COFFEE","44","GRAND CENTRAL TERMINAL",10017,"Caf̩/Coffee/Tea","44, GRAND CENTRAL TERMINAL, New York, NY",-73.9761083,40.7524619
"7456",7456,"HU KITCHEN","78","5 AVENUE",10011,"American","78, 5 AVENUE, New York, NY",-73.9941825,40.7358203
"7457",7457,"KORILLA EAST VILLAGE","23","3RD AVE",10003,"Korean","23, 3RD AVE, New York, NY",-73.989555,40.729532
"7458",7458,"BALVANERA","152","STANTON ST",10002,"Spanish","152, STANTON ST, New York, NY",-73.9853832,40.7206224
"7459",7459,"FUKU","163","1ST AVE",10003,"American","163, 1ST AVE, New York, NY",-73.9845561,40.7289675
"7460",7460,"99 CENT FRESH PIZZA","151","E 43RD ST",10017,"Pizza","151, E 43RD ST, New York, NY",-73.9743804,40.7517306
"7461",7461,"KETCH BREWHOUSE","6","PLATT ST",10038,"American","6, PLATT ST, New York, NY",-74.0063872,40.7073433
"7462",7462,"P.J. CLARKE'S","915","3 AVENUE",10022,"American","915, 3 AVENUE, New York, NY",-73.9680336,40.7589148
"7463",7463,"EMPLOYEE'S ONLY","510","HUDSON STREET",10014,"American","510, HUDSON STREET, New York, NY",-74.0060815,40.7334327
"7464",7464,"RUSS & DAUGHTERS AT THE JEWISH MUSEUM","1109","5TH AVE",10128,"Jewish/Kosher","1109, 5TH AVE, New York, NY",NA,NA
"7465",7465,"INTI N.Y.C.","820","10 AVENUE",10019,"Peruvian","820, 10 AVENUE, New York, NY",-73.9894536,40.7674164
"7466",7466,"CHOP CHOP","501","WEST  184 STREET",10033,"Jewish/Kosher","501, WEST  184 STREET, New York, NY",-73.9297888,40.8501935
"7467",7467,"PIE","124","4 AVENUE",10003,"Pizza","124, 4 AVENUE, New York, NY",-73.9902141,40.7330887
"7468",7468,"LITTLE CAESARS","1936","3RD AVE",10029,"Pizza","1936, 3RD AVE, New York, NY",-73.944558,40.792205
"7469",7469,"LA COLOMBE TORREFACTION","319","CHURCH STREET",10013,"Caf̩/Coffee/Tea","319, CHURCH STREET, New York, NY",-74.0037611,40.7198651
"7470",7470,"ANGKOR CAMBODIAN BISTRO","408","E 64TH ST",10065,"Asian","408, E 64TH ST, New York, NY",NA,NA
"7471",7471,"SHENG DA CHINESE FOOD RESTAURANT","27","ELDRIDGE ST",10002,"Chinese","27, ELDRIDGE ST, New York, NY",-73.9937016,40.7151601
"7472",7472,"KONEKO","26","CLINTON ST",10002,"Caf̩/Coffee/Tea","26, CLINTON ST, New York, NY",-73.9841737,40.7204613
"7473",7473,"AQUA GRILL","210","SPRING STREET",10012,"Seafood","210, SPRING STREET, New York, NY",-74.0038433,40.7253089
"7474",7474,"SUBWAY","520","9TH AVE",10018,"Sandwiches/Salads/Mixed Buffet","520, 9TH AVE, New York, NY",-73.9938955,40.7563056
"7475",7475,"THE CAMPBELL","15","VANDERBILT AVE",10017,"American","15, VANDERBILT AVE, New York, NY",-73.9774643,40.7526347
"7476",7476,"SAN REMO CAFE","201","LAFAYETTE ST",10012,"French","201, LAFAYETTE ST, New York, NY",-73.9977215,40.7213595
"7477",7477,"JUICOLOGY","387","8TH AVE",10001,"Juice, Smoothies, Fruit Salads","387, 8TH AVE, New York, NY",-73.995878,40.749327
"7478",7478,"THAI TERMINAL","349","E 12TH ST",10003,"Thai","349, E 12TH ST, New York, NY",-73.9838064,40.7303714
"7479",7479,"MOTEL MORRIS","132","7TH AVE",10011,"Other","132, 7TH AVE, New York, NY",-73.9981147,40.7410115
"7480",7480,"CAFE BUUNNI","213","PINEHURST AVENUE",10033,"Caf̩/Coffee/Tea","213, PINEHURST AVENUE, New York, NY",-73.9376428,40.855234
"7481",7481,"LUSARDI'S RESTAURANT","1494","SECOND AVENUE",10075,"Italian","1494, SECOND AVENUE, New York, NY",-73.9554301,40.7723826
"7482",7482,"GETTING HUNGRY","225","VARICK ST",10014,"Delicatessen","225, VARICK ST, New York, NY",-74.0056304,40.7290031
"7483",7483,"PRET A MANGER","601","8TH AVE",10018,"Other","601, 8TH AVE, New York, NY",-73.991352,40.755652
"7484",7484,"TERTULIA","359","6 AVENUE",10014,"Spanish","359, 6 AVENUE, New York, NY",-74.0008279,40.7322744
"7485",7485,"PEOPLES CHOICE KITCHEN","2733","8 AVENUE",10039,"Caribbean","2733, 8 AVENUE, New York, NY",-73.9418833,40.8233987
"7486",7486,"GARDEN GRILL & BAR","63","W 35TH ST",10001,"American","63, W 35TH ST, New York, NY",-73.986569,40.750404
"7487",7487,"WALTER KERR THEATRE","219","WEST   48 STREET",10036,"American","219, WEST   48 STREET, New York, NY",-73.9856673,40.760724
"7488",7488,"J. RESTAURANT","2479","FREDERICK DOUGLAS BOULEVARD",10027,"African","2479, FREDERICK DOUGLAS BOULEVARD, New York, NY",-73.9478532,40.8151517
"7489",7489,"GALLO NERO","402","W 44TH ST",10036,"Other","402, W 44TH ST, New York, NY",-73.9920706,40.7597613
"7490",7490,"59E59 BAR","59","EAST   59 STREET",10022,"American","59, EAST   59 STREET, New York, NY",NA,NA
"7491",7491,"HO YIP RESTAURANT","110112","LIBERTY STREET",10006,"Chinese","110112, LIBERTY STREET, New York, NY",-74.0121693,40.709914
"7492",7492,"ORENS DAILY ROAST COFFEES & TEAS","1144","Lexington Ave",10075,"Caf̩/Coffee/Tea","1144, Lexington Ave, New York, NY",NA,NA
"7493",7493,"KYO-YA","94","EAST    7 STREET",10009,"Japanese","94, EAST    7 STREET, New York, NY",-73.9853674,40.7266546
"7494",7494,"525 LEX Restaurant/M Club Lounge/illy Caf̩","525","LEXINGTON AVE",10017,"American","525, LEXINGTON AVE, New York, NY",-73.9726263,40.7553992
"7495",7495,"SHAN DONG DUMPLING","106","MOSCO STREET",10013,"Chinese","106, MOSCO STREET, New York, NY",-73.9992861,40.7145687
"7496",7496,"THE SPANIARD","190","W 4TH ST",10014,"American","190, W 4TH ST, New York, NY",-74.0022796,40.7326969
"7497",7497,"VBAR SEAPORT","212","FRONT ST",10038,"American","212, FRONT ST, New York, NY",NA,NA
"7498",7498,"INDIAN TANDOOR OVEN","175","EAST   83 STREET",10028,"Indian","175, EAST   83 STREET, New York, NY",NA,NA
"7499",7499,"CHAMP GOURMET","30","BROAD STREET",10004,"American","30, BROAD STREET, New York, NY",NA,NA
"7500",7500,"DELL'ANIMA","38","8 AVENUE",10014,"Italian","38, 8 AVENUE, New York, NY",-74.0040068,40.7379545
"7501",7501,"HSBC BANK","452","5 AVENUE",10018,"American","452, 5 AVENUE, New York, NY",NA,NA
"7502",7502,"BOUCHON BAKERY ROCKEFELLER","1","ROCKEFELLER PLAZA",10020,"American","1, ROCKEFELLER PLAZA, New York, NY",-73.9788542,40.7580629
"7503",7503,"230 FIFTH","230","FIFTH AVENUE",10001,"American","230, FIFTH AVENUE, New York, NY",-73.9884259,40.7441382
"7504",7504,"JACK'S RESTAURANT & BAR","147","WEST   40 STREET",10018,"American","147, WEST   40 STREET, New York, NY",-73.987424,40.7547158
"7505",7505,"SEA LEVEL CAFE","6","EAST   43 STREET",10017,"American","6, EAST   43 STREET, New York, NY",-73.9798023,40.7536264
"7506",7506,"TABOON","773","10TH AVENUE",10019,"Mediterranean","773, 10TH AVENUE, New York, NY",NA,NA
"7507",7507,"STUDIO 54 THEATRE","254","W 54th St",10019,"American","254, W 54th St, New York, NY",-73.9837801,40.7643532
"7508",7508,"FINANCIER PATISSERIE","245","PARK AVENUE",10017,"American","245, PARK AVENUE, New York, NY",-73.9745088,40.7545475
"7509",7509,"DRUNKEN DUMPLING","137","1ST AVE",10003,"Japanese","137, 1ST AVE, New York, NY",-73.9853215,40.7279609
"7510",7510,"LA CHULA","137","E 116TH ST",10029,"Mexican","137, E 116TH ST, New York, NY",-73.9416764,40.7988377
