"","name","address","lat","lon","zip","type"
"1219","NASSAU GROCERY INC","59 NASSAU ST, New York, NY",40.70925,-74.0088,10038,"Grocery"
"1221","DAHBASH DELI GROCERY CORP","600 W 188TH ST, New York, NY",40.85376,-73.93099,10040,"Grocery"
"1222","191 AVENUE A INC","191 AVE A, New York, NY",40.729,-73.98156,10009,"Grocery"
"1223","149 GOURMET DELI INC","781 SAINT NICHOLAS AVE, New York, NY",40.82682,-73.94318,10031,"Grocery"
"1224","SHREEJI 315 INC","315 1ST AVE, New York, NY",40.73407,-73.98081,10003,"Grocery"
"1225","BEST THIRD AVENUE GOURMET DELI INC","2034 3RD AVE, New York, NY",40.79536,-73.94213,10029,"Grocery"
"1226","A M DELI JUICE BAR FOOD INC","308 E 116TH ST, New York, NY",40.79661,-73.93725,10029,"Grocery"
"1227","GREENLAND DELI AND GROCERY CORP","418 LENOX AVE, New York, NY",40.81136,-73.94254,10037,"Grocery"
"1228","3821 FOOD CORP","600 W 160TH STREET, New York, NY",40.83539,-73.94411,10032,"Grocery"
"1229","LAGOM DELI INC","216 W 79TH ST, New York, NY",40.78335,-73.97925,10024,"Grocery"
"1230","CARIBBEAN FRIEND FOOD CORP","3462 BROADWAY, New York, NY",40.82404,-73.95185,10031,"Grocery"
"1231","1932 GROCERY DELI INC","1932 3RD AVE, New York, NY",40.79204,-73.94455,10029,"Grocery"
"1232","2038 AMSTERDAM GROCERY & TOBACCO INC","2038 AMSTERDAM AVE, New York, NY",40.83553,-73.94031,10032,"Grocery"
"1233","NYC BEST GROCERY CORP","260 LENOX AVE, New York, NY",40.80646,-73.94611,10027,"Grocery"
"1234","HOLLYLAND MARKET INC","122 SAINT MARKS PL, WEST STORE, New York, NY",40.72688,-73.98385,10009,"Grocery"
"1235","TLC TEA HOUSE INC","103 E 2ND ST, New York, NY",40.72361,-73.98748,10009,"Grocery"
"1236","NEW YORK GOURMET DELI AND GROCERY CORP","177 WADSWORTH AVE, New York, NY",40.85021,-73.93451,10033,"Grocery"
"1237","NEEL KANTH DELI & GROCERY INC","36 AVENUE A, New York, NY",40.72342,-73.98526,10009,"Grocery"
"1238","UNION 1 DELI CORP","1734 AMSTERDAM AVE, New York, NY",40.82588,-73.94735,10031,"Grocery"
"1239","FRESH SUPERETTE INC","804 W 181ST ST, New York, NY",40.85088,-73.9386,10033,"Grocery"
"1240","162 GOURMET DELI CORP","601 W 162ND ST, New York, NY",40.83741,-73.94289,10032,"Grocery"
"1241","EVERYDAY CONVENIENT STORE INC","663 10TH AVE, New York, NY",40.76246,-73.99349,10036,"Grocery"
"1242","7 ELEVEN INC","1400 5TH AVE, New York, NY",40.80038,-73.9469,10026,"Grocery"
"1243","TARGET CORPORATION","255 GREENWICH ST, New York, NY",40.71453,-74.01127,10007,"Grocery"
"1244","PENN MARKETPLACE INC","401 8TH AVE, New York, NY",40.74965,-73.99554,10001,"Grocery"
"1245","DAWN TO DUSK CONVENIENCE AND SMOKE SHOP INC","401 E 57TH ST, New York, NY",40.75836,-73.96266,10022,"Grocery"
"1246","450 9TH DELI CORP","450 9TH AVE, New York, NY",40.75409,-73.99558,10018,"Grocery"
"1247","BLP MEAT MARKET CORP","72 CLINTON ST, New York, NY",40.71918,-73.98492,10002,"Grocery"
"1248","GOURMET DELI UNITED INC","1469 5TH AVE, New York, NY",40.80227,-73.94506,10035,"Grocery"
"1249","DANISH GOURMET INC","721 2ND AVE, New York, NY",40.74776,-73.97394,10016,"Grocery"
"1250","175 PRESBYTERIAN DELI CORP","1317 ST NICHOLAS AVE, New York, NY",40.84605,-73.93636,10033,"Grocery"
"1251","EAST VILLAGE DELI & GRILL CORP","319 E HOUSTON ST, New York, NY",40.72102,-73.98297,10002,"Grocery"
"1252","BHH ENTERPRISE INC","52 RIVINGTON ST, New York, NY",40.72087,-73.9907,10002,"Grocery"
"1253","1388 DELI GROCERY INC","1388 1ST AVE, New York, NY",40.76917,-73.95478,10021,"Grocery"
"1254","602 WASHINGTON HEIGHTS DELI CORP","602 W 180TH ST, New York, NY",40.84867,-73.93459,10033,"Grocery"
"1255","172 DELI GROCERY CORP","1230 SAINT NICHOLAS AVE, New York, NY",40.84325,-73.93808,10032,"Grocery"
"1256","TOASTIES DELI CORP","214 7TH AVE, New York, NY",40.74373,-73.99614,10011,"Grocery"
"1257","WHOLE FOODS MARKET GROUP INC","1095 6TH AVE, New York, NY",40.75472,-73.98428,10036,"Grocery"
"1258","BROADWAY TOBACCO HOUSE INC","2802 BROADWAY, New York, NY",40.80303,-73.96721,10025,"Grocery"
"1259","GREEN LEAF DELI INC","574 AMSTERDAM AVE, New York, NY",40.78895,-73.97431,10024,"Grocery"
"1260","HEALTHY MARKET PLACE CORP","217 1ST AVE, New York, NY",40.73066,-73.98315,10003,"Grocery"
"1261","GREEN AT CANAL CORP, THE","386 CANAL ST, New York, NY",40.72138,-74.00497,10013,"Grocery"
"1262","HUDSON FOOD MARKET CORP","312 11TH AVE, New York, NY",40.75302,-74.00377,10001,"Grocery"
"1263","PRAMUKH 36 INC","6 W 36TH ST, New York, NY",40.74979,-73.98387,10018,"Grocery"
"1264","HUDSON & CHARLES UWS INC","555 AMSTERDAM AVE, New York, NY",40.78817,-73.97458,10024,"Grocery"
"1265","77 AVE D GROCERY STORE CORP","77 AVENUE D, New York, NY",40.72265,-73.97696,10009,"Grocery"
"1266","ALGANAD INC","160 ORCHARD ST, New York, NY",40.72102,-73.98864,10002,"Grocery"
"1267","CHURCH ST DELI & GROCERY INC","200 CHURCH ST, New York, NY",40.71617,-74.00717,10013,"Grocery"
"1269","1338 FOOD INC","1338 ST NICHOLAS AVE, New York, NY",40.84669,-73.93557,10033,"Grocery"
"1270","KENYA & JADE MEXICAN STORE CORP","2301 1ST AVE, New York, NY",40.79763,-73.93444,10035,"Grocery"
"1271","JIRETH GROCERY CORP","2097 AMSTERDAM AVE, New York, NY",40.83704,-73.93875,10032,"Grocery"
"1272","BUENO'S SNACK SHOP INC","645 W 184TH ST, New York, NY",40.85179,-73.93383,10033,"Grocery"
"1273","ARPITA DELI & GROCERY INC","179 A CHURCH ST, New York, NY",40.71559,-74.00732,10007,"Grocery"
"1274","74 NAGLE DELI GROCERY INC","74 NAGLE AVE, New York, NY",40.86042,-73.92839,10040,"Grocery"
"1275","EL MERCADITO FOOD INC","1321 ST NICHOLAS AVE, New York, NY",40.84629,-73.93618,10033,"Grocery"
"1276","168 8TH AVENUE FOOD CORP","168 8TH AVE, New York, NY",40.74245,-74.00034,10011,"Grocery"
"1277","K & N DELI GROCERY CORP","701A ST NICHOLAS AVE, New York, NY",40.82408,-73.94481,10031,"Grocery"
"1278","87 ST DELI INC I","562 AMSTERDAM AVE, New York, NY",40.78854,-73.97461,10024,"Grocery"
"1279","CLINTON FRUIT MARKET INC","681 9TH AVE, New York, NY",40.76158,-73.99056,10036,"Grocery"
"1280","207 TROPICAL SUPERMARKET CORP","534 W 207TH ST, New York, NY",40.8654,-73.91991,10034,"Grocery"
"1281","197 8TH AVE DELI CORP","197 8TH AVE, New York, NY",40.74359,-73.99995,10011,"Grocery"
"1282","CABRERA CABRERA DELI GROCERY CORP","1253 SAINT NICHOLAS AVE, New York, NY",40.84396,-73.93787,10032,"Grocery"
"1283","76 GOURMET DELI INC","1448 1ST AVE, New York, NY",40.76991,-73.95424,10021,"Grocery"
"1284","ALEXANDER'S EXPRESS DELI AND GROCERY CORP","561 W 145TH ST, New York, NY",40.82597,-73.94923,10031,"Grocery"
"1285","HOMADI FOOD CORP","409 E 116TH ST, New York, NY",40.79589,-73.93475,10029,"Grocery"
"1286","J & M FOOD DELI CORP","2015 1ST AVE, New York, NY",40.78823,-73.9413,10029,"Grocery"
"1287","GREEN PARK DELI INC","102 W 79TH ST, New York, NY",40.78195,-73.9759,10024,"Grocery"
"1288","NUR GROCERY INC","280 E 7TH ST, New York, NY",40.72315,-73.97692,10009,"Grocery"
"1289","39 & 9TH GROCERY INC","526 9TH AVE, New York, NY",40.7566,-73.99375,10018,"Grocery"
"1290","ALI BABA CONVENIENCE STORE INC","328 E 14TH ST, New York, NY",40.73171,-73.98383,10003,"Grocery"
"1291","RU YI GROCERY INC","139 DIVISION ST, New York, NY",40.71443,-73.99098,10002,"Grocery"
"1292","207 MEAT CORP","410 W 207TH ST, New York, NY",40.86382,-73.91753,10034,"Grocery"
"1293","EL NUEVO RENACER DELI GROCERY CORP","111 AUDUBON AVE, New York, NY",40.84239,-73.9368,10032,"Grocery"
"1294","NAMDOR INC","165 E 35TH ST, New York, NY",40.74661,-73.97789,10016,"Grocery"
"1295","542 FOOD INC","542 W 207TH ST, New York, NY",40.8656,-73.92004,10034,"Grocery"
"1296","KEVIN GROCERY STORE INC","339 E 108TH ST, New York, NY",40.79116,-73.9394,10029,"Grocery"
"1297","153 J AND J FOOD MARKET CORP","153 E 99TH ST, New York, NY",40.78777,-73.94921,10029,"Grocery"
"1298","TIMES SQUARE FOOD COURT LLC","163 W 48TH ST, New York, NY",40.7597,-73.9836,10036,"Grocery"
"1299","LATIN ISLAND INC","2296 1ST AVE, New York, NY",40.79734,-73.93421,10035,"Grocery"
"1300","MANHATTAN DELI STORE CORP","57 AUDUBON AVE, New York, NY",40.84056,-73.93813,10032,"Grocery"
"1301","SHAN FU STORE INC","1 ESSEX ST, New York, NY",40.71472,-73.99035,10002,"Grocery"
"1302","7 ELEVEN INC","600 COLUMBUS AVE, New York, NY",40.78843,-73.97083,10024,"Grocery"
"1303","MACOMBS 1 DELI GROCERY INC","67 MACOMBS PL, New York, NY",40.82697,-73.93751,10039,"Grocery"
"1304","CHOITHRAMS USA LLC","239 9TH AVE, New York, NY",40.74763,-74.00072,10001,"Grocery"
"1305","BROTHERS MINI GROCERY CORP","198 W 134TH ST, New York, NY",40.8144,-73.94391,10030,"Grocery"
"1306","EAST SIDE DELI & CONVENIENCE INC","1390 3RD AVE, New York, NY",40.7745,-73.95735,10075,"Grocery"
"1307","MAHI K INC","934 AMSTERDAM AVE, New York, NY",40.80035,-73.96599,10025,"Grocery"
"1308","QUICK STOP NEW YORK INC","121 MADISON AVE, New York, NY",40.74537,-73.98453,10016,"Grocery"
"1309","437 MANHATTAN DELI CORP","437 MANHATTAN AVE, New York, NY",40.80659,-73.95587,10026,"Grocery"
"1310","HAMPTONS OF HIGH LINE CORP","244 10TH AVE, New York, NY",40.74845,-74.0034,10001,"Grocery"
"1311","DOMINICAN HOOKAH 2 CORP","344 AUDUBON AVE, New York, NY",40.84948,-73.93186,10033,"Grocery"
"1312","BEST WAY MINI MARKET CORP","1465 AMSTERDAM AVE, New York, NY",40.81705,-73.95336,10027,"Grocery"
"1313","AVE B BEER & CIGAR NYC INC","206 AVENUE B, New York, NY",40.72848,-73.97891,10009,"Grocery"
"1314","CROWN GEM GOURMET INC","916 7TH AVE, New York, NY",40.76628,-73.97955,10019,"Grocery"
"1315","9TH AVE GOURMET DELI INC","769 9TH AVE, New York, NY",40.76453,-73.98841,10019,"Grocery"
"1316","HARLEM RIVER MINI MART & DELI CORP","40 1/2 MACOMBS PL, New York, NY",40.82632,-73.93808,10039,"Grocery"
"1317","TWO RIVERS DELI-GROCERY CORP","1948 AMSTERDAM AVE, New York, NY",40.83266,-73.94241,10032,"Grocery"
"1318","WHOLE FOODS MARKET GROUP INC","100 W 125TH ST, New York, NY",40.80778,-73.94565,10027,"Grocery"
"1319","MARLENE GROCERY CORP","272 SHERMAN AVE, New York, NY",40.86667,-73.91811,10034,"Grocery"
"1320","EAST SIDE GROCERY LLC","1422 2ND AVE, New York, NY",40.77019,-73.95712,10021,"Grocery"
"1321","AL MUTAZ CANDY AND GROCERY INC","85 AUDUBON AVE -STORE#2, New York, NY",40.84129,-73.93761,10032,"Grocery"
"1322","BLOW CONVENIENCE STORE INC","829 9TH AVE, New York, NY",40.76634,-73.98708,10019,"Grocery"
"1323","CVS ALBANY LLC","1440 BROADWAY, New York, NY",40.7545,-73.98661,10018,"Pharmacy"
"1324","MOCHA DELI GROCERY CORP","2 E 132ND ST, New York, NY",40.81063,-73.93881,10037,"Grocery"
"1325","GATON MINIMARKET CORP","595 ACADEMY ST, New York, NY",40.86415,-73.92342,10034,"Grocery"
"1326","7TH AVE ARISTOCRATIC DELI INC","208 W 23RD ST, New York, NY",40.74423,-73.99637,10011,"Grocery"
"1327","LOHO GROCERY CORP","37 JAMES ST, New York, NY",40.71201,-73.99881,10038,"Grocery"
"1328","CORNER NEWS AND GROCERY INC","618 8TH AVE, New York, NY",40.75578,-73.99064,10018,"Grocery"
"1329","323 DELI & GROCERY CORP","323 E 108TH ST, New York, NY",40.79145,-73.94008,10029,"Grocery"
"1330","OASIS DELI & GRILL CORP PLUS","814 W 187TH ST, New York, NY",40.85525,-73.93762,10033,"Grocery"
"1331","KINGS DELI INC","529 W 179TH ST, New York, NY",40.84757,-73.93339,10033,"Grocery"
"1332","NAJI DELI AND GROCERY CORP","2400 7TH AVE, New York, NY",40.81855,-73.94152,10030,"Grocery"
"1333","251 DELI DELI LLC","251 6TH AVE, New York, NY",40.72865,-74.0029,10014,"Grocery"
"1334","JOSE BRUGAL DELI AND GRILL CORP","126 NAGLE AVE, New York, NY",40.86115,-73.92642,10040,"Grocery"
"1335","LA BODEGUITA DELI GROCERY CORP","2236 AMSTERDAM AVE, New York, NY",40.84193,-73.93563,10032,"Grocery"
"1336","106 CANDY & CONVENIENCE CORP","232 E 106TH ST, New York, NY",40.79087,-73.94343,10029,"Grocery"
"1337","EAST VILLAGE DELI GROCERY CORP","89 AVENUE A, New York, NY",40.7254,-73.98419,10009,"Grocery"
"1338","SAMSUL SHIMMO RETAIL MANAGEMENT LLC","201 E 28TH ST, New York, NY",40.64469,-73.95096,10016,"Grocery"
"1339","GOURMET EXPRESS INC","652 10TH AVE, New York, NY",40.76201,-73.99351,10036,"Grocery"
"1340","JNH PRODUCE INC","236 COLUMBUS AVE, New York, NY",40.77667,-73.97956,10023,"Grocery"
"1341","YUMMY FOODS DELI CORP","2445 FREDERICK DOUGLAS BLVD, New York, NY",40.81407,-73.94856,10027,"Grocery"
"1342","180 & BROADWAY DELI GROCERY CORP","4234B BROADWAY, New York, NY",40.84941,-73.93643,10033,"Grocery"
"1343","NATY FOOD CORP","7 HILLSIDE AVE, New York, NY",40.85891,-73.93078,10040,"Grocery"
"1344","70 CEDAR PEARL LLC","70 PINE ST, New York, NY",40.70611,-74.00745,10005,"Grocery"
"1345","S NARAYAN INC","219 ELDRIDGE ST, New York, NY",40.72184,-73.9902,10002,"Grocery"
"1346","545 KIPS BAY FOOD CORP","545 2ND AVE, New York, NY",40.74248,-73.97779,10016,"Grocery"
"1347","JANET FOOD CORP","2630 FREDERICK DOUGLASS BLVD, New York, NY",40.81972,-73.94411,10030,"Grocery"
"1348","AQIDAS TRADING INC","38 E 98TH ST, New York, NY",40.78857,-73.95353,10029,"Grocery"
"1349","MB BEVERAGES LLC","9 EAST 8TH ST, New York, NY",40.73211,-73.99569,10003,"Grocery"
"1351","BATTERY PLACE MARKET CORP","77 BATTERY PL, New York, NY",40.70727,-74.01704,10280,"Grocery"
"1353","A&S GROCERY NY CORP","104 W 145TH ST, New York, NY",40.82051,-73.9368,10039,"Grocery"
"1354","BEER FRIDGE LLC","41 ESSEX ST, New York, NY",40.71626,-73.98955,10002,"Grocery"
"1355","129 GOURMET DELI & GROCERY CORP","129 E 45TH ST, New York, NY",40.75336,-73.97435,10017,"Grocery"
"1356","FENG SHUN INC","47 CATHERINE ST, New York, NY",40.71177,-73.99687,10038,"Grocery"
"1357","FRANCHISE GOURMET DELI CORP","370 LENOX AVE, New York, NY",40.81002,-73.94352,10027,"Grocery"
"1358","SAXELBY CHEESEMONGERS LLC","75 9TH AVE (CHELSEA MARKET), New York, NY",40.68131,-74.00928,10011,"Grocery"
"1359","79 GOURMET DELI INC","1492 YORK AVE, New York, NY",40.77116,-73.95038,10075,"Grocery"
"1360","LINCOLN DELI GROCERY INC I","2095 MADISON AVE, New York, NY",40.80999,-73.93735,10037,"Grocery"
"1361","MINI MART ON FIRST AVE INC","377 1ST AVE, New York, NY",40.7364,-73.97912,10010,"Grocery"
"1363","MAHANT 342 INC","342 CANAL ST, New York, NY",40.72029,-74.00344,10013,"Grocery"
"1364","PC4WEST INC","4 W 18TH ST, New York, NY",40.73865,-73.9927,10011,"Grocery"
"1365","B & B GOURMET MARKET INC","790 LEXINGTON AVE, New York, NY",40.76378,-73.96722,10065,"Grocery"
"1366","PRAMUKH 325 INC","325 3RD AVE, New York, NY",40.73966,-73.98232,10010,"Grocery"
"1367","SAM DELI & PIZZA CORP","155 8TH AVE, New York, NY",40.74214,-74.001,10011,"Grocery"
"1368","165 DELI GROCERY CORP","2119 AMSTERDAM AVE, New York, NY",40.83794,-73.9381,10032,"Grocery"
"1369","MAYIMBE GROCERY CORP","200 STANTON ST, New York, NY",40.71982,-73.98289,10002,"Grocery"
"1370","EDDY FOOD CENTER CORP","2108 AMSTERDAM AVE, New York, NY",40.83769,-73.93873,10032,"Grocery"
"1371","GEN2 ENTERPRISES INC","589 8TH AVE, New York, NY",40.75527,-73.99144,10018,"Grocery"
"1372","1544 ST NICHOLAS CANDY STORE CORP","1544 ST NICHOLAS AVE, New York, NY",40.85316,-73.93069,10040,"Grocery"
"1374","GREEN FOOD MARKET CORP","1300 ST NICHOLAS AVE, New York, NY",40.84555,-73.93626,10033,"Grocery"
"1375","WADEE CONVENIENCE 4089 INC","4089 BROADWAY, New York, NY",40.84435,-73.93914,10032,"Grocery"
"1376","1ST AVE CONVENIENCE & GROCERY INC","400 E 58TH ST, New York, NY",40.75876,-73.96216,10022,"Grocery"
"1377","178 JJH INC","178 E 116TH ST, New York, NY",40.79818,-73.94073,10029,"Grocery"
"1378","467 STAR DELI INC","467 W 125TH ST, New York, NY",40.81319,-73.95589,10027,"Grocery"
"1379","KHALED H ALBISHARI","495 2ND AVE, New York, NY",40.741,-73.97886,10016,"Grocery"
"1380","DUANE READE INC","530 5TH AVE, New York, NY",40.75517,-73.97989,10036,"Pharmacy"
"1381","MILLENNIUM CONVENIENCE & GROCERY INC","1737 YORK AVE, New York, NY",40.77909,-73.94505,10128,"Grocery"
"1382","EAT FRESH DELI INC","89-97 AVENUE C, New York, NY",40.72353,-73.97932,10009,"Grocery"
"1384","HOPS ON 27 INC","113 W 27TH ST, New York, NY",40.74583,-73.99167,10001,"Grocery"
"1386","BROTHERS DELI & GROCERY INC, THE","2518 7TH AVE, New York, NY",40.82229,-73.9388,10039,"Grocery"
"1387","2258 FOOD CORP","2258 3RD AVE, New York, NY",40.80234,-73.93703,10035,"Grocery"
"1388","HAMILTON FINEST DELI CORP","3405 BROADWAY, New York, NY",40.82234,-73.95377,10031,"Grocery"
"1389","OM SAI UPPER EASTSIDE GROCERY INC","1458 2ND AVE, New York, NY",40.77148,-73.95618,10021,"Grocery"
"1390","GGP BAR & GRILL CORP","374 8TH AVE, New York, NY",40.7488,-73.99572,10001,"Grocery"
"1391","MOE GOURMET DELI CORP","2911 FREDERICK DOUGLAS BLVD, New York, NY",40.82867,-73.93788,10039,"Grocery"
"1392","132 GROCERY AND DELI CORP","132 E 125TH ST, New York, NY",40.80432,-73.93768,10035,"Grocery"
"1393","LUNA GROCERY CORP","264 SHERMAN AVE, New York, NY",40.86654,-73.91845,10034,"Grocery"
"1394","A & S CONV AND SMOKE INC","2282 1/2 BROADWAY, New York, NY",40.78587,-73.97815,10024,"Grocery"
