"","X.1","X","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION","ADDRESS","lon","lat"
"3871",5664,5664,"SUNSWEET FRESH MARKET","838","6TH AVE",10001,"American","838, 6TH AVE, New York, NY",-73.9896615,40.7467447
"3872",5665,5665,"LITTLE LUZZO'S","119","EAST   96 STREET",10128,"Pizza/Italian","119, EAST   96 STREET, New York, NY",-73.9515269,40.7864082
"3873",5666,5666,"COMA BUENO RESTAURANT","944","COLUMBUS AVENUE",10025,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","944, COLUMBUS AVENUE, New York, NY",-73.9629608,40.7996425
"3874",5667,5667,"EATSA","285","MADISON AVE",10017,"Vegetarian","285, MADISON AVE, New York, NY",-73.9797049,40.7517312
"3875",5668,5668,"ARTS AND CRAFTS BEER PARLOR","1135","AMSTERDAM AVE",10025,"American","1135, AMSTERDAM AVE, New York, NY",-73.9610072,40.8065685
"3876",5670,5670,"CLASSIC COFFEE SHOP","56","HESTER STREET",10002,"Caf̩/Coffee/Tea","56, HESTER STREET, New York, NY",-73.9907994,40.7156752
"3877",5671,5671,"WAKAMBA","543","8 AVENUE",10018,"American","543, 8 AVENUE, New York, NY",-73.9922542,40.7543843
"3878",5673,5673,"NICK'S PIZZABAR","365","3RD AVE",10016,"Italian","365, 3RD AVE, New York, NY",-73.9811894,40.7408483
"3879",5675,5675,"CHOP'T","1376","3RD AVE",10075,"Salads","1376, 3RD AVE, New York, NY",-73.9580016,40.7739057
"3880",5676,5676,"PARADIGM CAFE","464","9TH AVE",10018,"Caf̩/Coffee/Tea","464, 9TH AVE, New York, NY",-73.9952593,40.7544839
"3881",5677,5677,"INWOOD BAR AND GRILL","4892","BROADWAY",10034,"American","4892, BROADWAY, New York, NY",-73.9224569,40.8670557
"3882",5678,5678,"FELICE 64 WINE BAR","1166","1 AVENUE",10065,"Italian","1166, 1 AVENUE, New York, NY",-73.959485,40.762514
"3883",5679,5679,"BEST BAGEL & COFFEE","225","W 35TH ST",10001,"Bagels/Pretzels","225, W 35TH ST, New York, NY",-73.9911294,40.7522756
"3884",5680,5680,"THE GREY DOG MULBERRY","244","MULBERRY STREET",10012,"American","244, MULBERRY STREET, New York, NY",-73.9956975,40.7229458
"3885",5682,5682,"SOMM TIME A WINE BAR","959","2ND AVE",10022,"American","959, 2ND AVE, New York, NY",-73.9684135,40.7554471
"3886",5683,5683,"TINY'S GIANT SANDWICH SHOP","129","RIVINGTON STREET",10002,"Sandwiches","129, RIVINGTON STREET, New York, NY",-73.9869773,40.7195346
"3887",5684,5684,"EUROPA CAFE","11","PENN PLAZA",10001,"Sandwiches/Salads/Mixed Buffet","11, PENN PLAZA, New York, NY",-73.9914049,40.7490725
"3888",5685,5685,"CAFE 212/COLUMBIA CATERING KITCHEN - ALFRED LERNER HALL","2920","BROADWAY",10027,"Caf̩/Coffee/Tea","2920, BROADWAY, New York, NY",-73.9639939,40.8069421
"3889",5687,5687,"LATTE ART","15","STONE ST",10004,"Caf̩/Coffee/Tea","15, STONE ST, New York, NY",-74.0121212,40.7041754
"3890",5688,5688,"TARALLUCCI E VINO","44","E 28TH ST",10016,"Italian","44, E 28TH ST, New York, NY",-73.984734,40.7433685
"3891",5689,5689,"WATERMARK BAR","78","SOUTH STREET",10038,"American","78, SOUTH STREET, New York, NY",-74.0037395,40.7050138
"3892",5690,5690,"CITY COLLEGE: NAC FOOD COURT","160","CONVENT AVE",10031,"American","160, CONVENT AVE, New York, NY",-73.9505357,40.8197406
"3893",5691,5691,"CBS EMPLOYEE CAFETERIA","524","W. 57TH ST",10019,"American","524, W. 57TH ST, New York, NY",-73.9898439,40.7693046
"3894",5692,5692,"DYCKMAN BAKERY","176","DYCKMAN ST",10040,"Bakery","176, DYCKMAN ST, New York, NY",-73.9267585,40.8641472
"3895",5696,5696,"RYEHOUSE","11","WEST 17 STREET",10011,"American","11, WEST 17 STREET, New York, NY",-73.9928759,40.7384828
"3896",5697,5697,"OLIVE TREE CAFE & COMEDY CELLAR","117","MAC DOUGAL STREET",10012,"American","117, MAC DOUGAL STREET, New York, NY",-74.0005639,40.7302002
"3897",5698,5698,"CAFFE BENE","9","EDWARD M MORGAN PL",10032,"American","9, EDWARD M MORGAN PL, New York, NY",-73.9452264,40.8346252
"3898",5700,5700,"THE SPOT AT CENTER COURT","475","RIVERSIDE DRIVE",10027,"American","475, RIVERSIDE DRIVE, New York, NY",-73.9637012,40.8108102
"3899",5701,5701,"TAAM TOV","41","W 47TH ST",10036,"Jewish/Kosher","41, W 47TH ST, New York, NY",-73.9805007,40.7577332
"3900",5702,5702,"MANHATTAN CENTER","311","WEST   34 STREET",10001,"American","311, WEST   34 STREET, New York, NY",-73.9941136,40.752892
"3901",5703,5703,"AMITY HALL","80","WEST    3 STREET",10012,"American","80, WEST    3 STREET, New York, NY",-73.9989571,40.7295863
"3902",5704,5704,"BISTRO CHAT NOIR","22","EAST   66 STREET",10065,"French","22, EAST   66 STREET, New York, NY",-73.9687808,40.767963
"3903",5706,5706,"809 GRILL & BAR RESTAURANT","112","DYCKMAN STREET",10040,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","112, DYCKMAN STREET, New York, NY",-73.9252814,40.8619703
"3904",5707,5707,"BILLIE'S BLACK BAR LOUNGE AND RESTAURANT","271","WEST  119 STREET",10026,"Soul Food","271, WEST  119 STREET, New York, NY",-73.9532758,40.806208
"3905",5708,5708,"PRET A MANGER","50","BROADWAY",10004,"Sandwiches","50, BROADWAY, New York, NY",-74.0125217,40.7063491
"3906",5709,5709,"HUNGRY GHOST COFFEE BAR AND CAFE AT TISCH","721","BROADWAY",10003,"Caf̩/Coffee/Tea","721, BROADWAY, New York, NY",-73.9938442,40.7295255
"3907",5710,5710,"THE GAF","401","WEST   48 STREET",10036,"American","401, WEST   48 STREET, New York, NY",-73.9901381,40.7625653
"3908",5711,5711,"THURSDAY KITCEHN","424","E 9TH ST",10009,"Asian","424, E 9TH ST, New York, NY",-73.9838179,40.7275641
"3909",5712,5712,"LAN LARB SOHO","227","CENTRE ST",10013,"Thai","227, CENTRE ST, New York, NY",-73.9985675,40.7200616
"3910",5714,5714,"POLASH INDIAN CUISINE RESTAURANT","2179","3 AVENUE",10035,"Indian","2179, 3 AVENUE, New York, NY",-73.938485,40.7996301
"3911",5715,5715,"JUICY LUCY'S","72","EAST    1 STREET",10003,"Juice, Smoothies, Fruit Salads","72, EAST    1 STREET, New York, NY",-73.9885633,40.7234639
"3912",5716,5716,"ELLINGTON","936","AMSTERDAM AVE",10025,"American","936, AMSTERDAM AVE, New York, NY",-73.9658808,40.8007015
"3913",5719,5719,"EL QUINTO PINO","401","WEST   24 STREET",10011,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","401, WEST   24 STREET, New York, NY",-74.0011942,40.7474561
"3914",5720,5720,"WASABI SUSHI BENTO","561","SEVENTH AVENUE",10018,"Japanese","561, SEVENTH AVENUE, New York, NY",-73.9875071,40.7547835
"3915",5721,5721,"CAFE FRESCO","205","EAST   60 STREET",10022,"American","205, EAST   60 STREET, New York, NY",-73.9655126,40.7621449
"3916",5722,5722,"OCEAN DRAGON RESTAURANT","877","10 AVENUE",10019,"Chinese","877, 10 AVENUE, New York, NY",-73.9886886,40.7694342
"3917",5723,5723,"COCOTTE","110","THOMPSON STREET",10012,"French","110, THOMPSON STREET, New York, NY",-74.0017575,40.7257358
"3918",5725,5725,"JOE:THE ART OF COFFEE","514","COLUMBUS AVENUE",10024,"Caf̩/Coffee/Tea","514, COLUMBUS AVENUE, New York, NY",-73.9729789,40.7857649
"3919",5728,5728,"ANGEL OF HARLEM","2272","FREDERICK DOUGLASS BLVD",10027,"Caribbean","2272, FREDERICK DOUGLASS BLVD, New York, NY",-73.9523305,40.8080077
"3920",5729,5729,"CHA CHA'S BACKYARD GARDEN BAR & CAFE","113","MULBERRY STREET",10013,"Italian","113, MULBERRY STREET, New York, NY",-73.9984521,40.7176209
"3921",5733,5733,"DESI GALLI","101","LEXINGTON AVE",10016,"Indian","101, LEXINGTON AVE, New York, NY",-73.9825208,40.7420796
"3922",5734,5734,"SWEETGREEN WALL STREET","67","WALL ST",10005,"Salads","67, WALL ST, New York, NY",-74.0084142,40.7055142
"3923",5735,5735,"MEZZALUNA","1295","THIRD AVENUE",10021,"Italian","1295, THIRD AVENUE, New York, NY",-73.9592566,40.7711518
"3924",5736,5736,"KING'S CHEF","587","LENOX AVE",10037,"Chicken","587, LENOX AVE, New York, NY",-73.9387088,40.8175342
"3925",5737,5737,"ESO","2906","FREDERICK DOUGLASS BLVD",10039,"American","2906, FREDERICK DOUGLASS BLVD, New York, NY",-73.9375429,40.8282593
"3926",5740,5740,"TERRI","60","WEST   23 STREET",10010,"Vegetarian","60, WEST   23 STREET, New York, NY",-73.9922669,40.7426207
"3927",5746,5746,"NO MALICE PALACE","197","EAST    3 STREET",10009,"American","197, EAST    3 STREET, New York, NY",-73.983206,40.723004
"3928",5749,5749,"ROBUSTA  ESPRESSO BAR","50","W 47TH ST",10036,"Caf̩/Coffee/Tea","50, W 47TH ST, New York, NY",-73.9806151,40.7573938
"3929",5751,5751,"PASTICCERIA ROCCO","243","BLEECKER STREET",10014,"Bakery","243, BLEECKER STREET, New York, NY",-74.0025291,40.7308734
"3930",5753,5753,"AMC THEATRES","66","3RD AVE",10003,"American","66, 3RD AVE, New York, NY",-73.9887879,40.7315996
"3931",5754,5754,"MERCURY BAR","659","9 AVENUE",10036,"American","659, 9 AVENUE, New York, NY",-73.9911983,40.7608724
"3932",5755,5755,"JIMMY'S CORNER","140","WEST   44 STREET",10036,"American","140, WEST   44 STREET, New York, NY",-73.984838,40.756594
"3933",5756,5756,"LUZZO'S","211","1ST AVE",10003,"Pizza/Italian","211, 1ST AVE, New York, NY",-73.9834846,40.730551
"3934",5757,5757,"ESPRESSO MATTO","2","W 46TH ST",10036,"Caf̩/Coffee/Tea","2, W 46TH ST, New York, NY",-73.9798129,40.7560961
"3935",5758,5758,"ARTURO'S PIZZA","1610","YORK AVE",10028,"Pizza","1610, YORK AVE, New York, NY",-73.9472849,40.775231
"3936",5759,5759,"BEI JING CHINESE RESTAURANT","860","10 AVENUE",10019,"Chinese","860, 10 AVENUE, New York, NY",-73.9885354,40.7686366
"3937",5760,5760,"INASE SUSHI RESTAURANT","1586","1 AVENUE",10028,"Japanese","1586, 1 AVENUE, New York, NY",-73.9507462,40.7745325
"3938",5761,5761,"FAMOUS RAY'S PIZZA","736","7 AVENUE",10019,"Pizza","736, 7 AVENUE, New York, NY",-73.9840436,40.7603823
"3939",5762,5762,"DOS CAMINOS SOHO","475","WEST BROADWAY",10012,"Mexican","475, WEST BROADWAY, New York, NY",-73.999835,40.726568
"3940",5763,5763,"BROTHERS BAKERY CAFE","2155","2ND AVE",10029,"American","2155, 2ND AVE, New York, NY",-73.940462,40.793827
"3941",5765,5765,"PERGOLA","109","WEST   39 STREET",10018,"Delicatessen","109, WEST   39 STREET, New York, NY",-73.9858499,40.753463
"3942",5766,5766,"THE BOX","189","CHRYSTIE STREET",10002,"American","189, CHRYSTIE STREET, New York, NY",-73.9923001,40.7218846
"3943",5767,5767,"PIZZA STOP","127","EAST BROADWAY",10002,"Pizza","127, EAST BROADWAY, New York, NY",-73.9919907,40.7137001
"3944",5768,5768,"NEW NO. 1 CHINESE RESTAURANT","83","WEST 115 STREET",10026,"Chinese","83, WEST 115 STREET, New York, NY",-73.9497164,40.8012942
"3945",5770,5770,"BURGER KING","106","LIBERTY ST",10006,"Hamburgers","106, LIBERTY ST, New York, NY",-74.0119117,40.7096373
"3946",5771,5771,"JUICY SPOT CAFE","109","LUDLOW ST",10002,"Juice, Smoothies, Fruit Salads","109, LUDLOW ST, New York, NY",-73.9889486,40.7194011
"3947",5772,5772,"SOHO THAI","141","GRAND ST",10013,"Thai","141, GRAND ST, New York, NY",-73.9996343,40.720096
"3948",5773,5773,"ARDESIA","510","WEST   52 STREET",10019,"American","510, WEST   52 STREET, New York, NY",-73.9918274,40.7660382
"3949",5774,5774,"AYIOS GREEK ROTISSERIE","2","ST MARKS PLACE",10003,"Greek","2, ST MARKS PLACE, New York, NY",-73.9897911,40.7293427
"3950",5775,5775,"HOTEL CARLYLE","35","EAST 76 STREET",10021,"American","35, EAST 76 STREET, New York, NY",-73.9629931,40.7742972
"3951",5777,5777,"BANQUET KITCHEN (MARRIOTT)","85","WEST STREET",10006,"American","85, WEST STREET, New York, NY",-74.0144893,40.7095123
"3952",5778,5778,"BEDFORD AND CO","118","E 40TH ST",10016,"American","118, E 40TH ST, New York, NY",-73.9775392,40.7501922
"3953",5779,5779,"ONASSIS CAFE","71","GREENE STREET",10012,"Caf̩/Coffee/Tea","71, GREENE STREET, New York, NY",-74.0009488,40.7234483
"3954",5780,5780,"GRAFFITI","130","DUANE ST",10013,"American","130, DUANE ST, New York, NY",-74.0073894,40.7159228
"3955",5781,5781,"THAI SELECT","472","9TH AVE",10018,"Thai","472, 9TH AVE, New York, NY",-73.994917,40.754762
"3956",5782,5782,"NATURAL FOOD DELI","2180","3RD AVE",10035,"American","2180, 3RD AVE, New York, NY",-73.9395642,40.800073
"3957",5783,5783,"CAFE LUKA","1319","1 AVENUE",10021,"American","1319, 1 AVENUE, New York, NY",-73.956888,40.767069
"3958",5786,5786,"5 BORO BURGER","80","WEST   36 STREET",10018,"American","80, WEST   36 STREET, New York, NY",-73.9866322,40.7508705
"3959",5787,5787,"DIM SUM PALACE","47","W 55TH ST",10019,"Chinese","47, W 55TH ST, New York, NY",-73.9768188,40.7626477
"3960",5788,5788,"MCKINSEY & COMPANY CAFETERIA","55","E 52ND ST",10022,"American","55, E 52ND ST, New York, NY",-73.9735446,40.7592344
"3961",5789,5789,"RAMEN ISHIDA","122","LUDLOW ST",10002,"Japanese","122, LUDLOW ST, New York, NY",-73.9883517,40.7196253
"3962",5790,5790,"PRIME AT THE BENTLEY","500","EAST   62 STREET",10065,"Jewish/Kosher","500, EAST   62 STREET, New York, NY",-73.9582312,40.7601258
"3963",5791,5791,"PAUSE CAFE","3","CLINTON SREET",10002,"Caf̩/Coffee/Tea","3, CLINTON SREET, New York, NY",-73.9841142,40.7212003
"3964",5792,5792,"PRET A MANGER","1","ASTOR PL",10003,"Sandwiches/Salads/Mixed Buffet","1, ASTOR PL, New York, NY",-73.9924149,40.7302222
"3965",5795,5795,"MULBERRY STREET BAR","176 12","MULBERRY STREET",10013,"Italian","176 12, MULBERRY STREET, New York, NY",-73.9994162,40.7162127
"3966",5796,5796,"DAVIDSTEA","1124","3 AVENUE",10065,"Caf̩/Coffee/Tea","1124, 3 AVENUE, New York, NY",-73.9637644,40.7658321
"3967",5797,5797,"CHELSEA SQUARE RESTAURANT","368","WEST   23 STREET",10011,"American","368, WEST   23 STREET, New York, NY",-74.0012526,40.7462039
"3968",5799,5799,"USKUDAR RESTAURANT","1405","SECOND AVENUE",10021,"Turkish","1405, SECOND AVENUE, New York, NY",-73.9580934,40.7697907
"3969",5800,5800,"REX","864","10 AVENUE",10019,"Caf̩/Coffee/Tea","864, 10 AVENUE, New York, NY",-73.9885466,40.7688071
"3970",5801,5801,"EL BARRIO RESTAURANT","158","EAST  116 STREET",10029,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","158, EAST  116 STREET, New York, NY",-73.9414616,40.7980887
"3971",5802,5802,"PIACERE","351","BROOME STREET",10013,"Italian","351, BROOME STREET, New York, NY",-73.9951594,40.7196206
"3972",5803,5803,"UNITED FRIED CHICKEN","567","LENOX AVE",10037,"Chicken","567, LENOX AVE, New York, NY",-73.9393202,40.8166759
"3973",5804,5804,"STARBUCKS","11011109","AVENUE OF THE AMERICAS",10036,"Caf̩/Coffee/Tea","11011109, AVENUE OF THE AMERICAS, New York, NY",-73.9837987,40.7548777
"3974",5806,5806,"FOUR CUTS STEAKHOUSE","1076","1 AVENUE",10022,"American","1076, 1 AVENUE, New York, NY",-73.9618377,40.7593194
"3975",5807,5807,"MUZZARELLA PIZZA","221","AVENUE A",10009,"Pizza","221, AVENUE A, New York, NY",-73.9807302,40.730205
"3976",5809,5809,"GUACAMOLE TAQUIERA","5025","BROADWAY",10034,"Mexican","5025, BROADWAY, New York, NY",-73.9165478,40.8697291
"3977",5810,5810,"LATIN AMERICAN RESTAURANT","29","WEST   26 STREET",10010,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","29, WEST   26 STREET, New York, NY",-73.9900046,40.7444155
"3978",5811,5811,"FIVESTUY CAFE","5","STUYVESANT OVAL",10009,"Sandwiches","5, STUYVESANT OVAL, New York, NY",-73.9796512,40.7320402
"3979",5812,5812,"GIANO","126","EAST    7 STREET",10009,"Italian","126, EAST    7 STREET, New York, NY",-73.9841737,40.7261763
"3980",5814,5814,"SALUGGI'S","325","CHURCH STREET",10013,"Italian","325, CHURCH STREET, New York, NY",-74.0035824,40.7200957
"3981",5815,5815,"NEW 888 CHINA EXPRESS","88","E. BROADWAY",10002,"Chinese","88, E. BROADWAY, New York, NY",-73.9942284,40.7139708
"3982",5816,5816,"WAFELS & DINGES","102","W 35TH ST",10001,"French","102, W 35TH ST, New York, NY",-73.9876007,40.7504942
"3983",5817,5817,"JUBAN","207","10TH AVE",10011,"Japanese","207, 10TH AVE, New York, NY",-74.0047072,40.7473209
"3984",5818,5818,"KING'S WOK RESTAURANT","3575A","BROADWAY",10031,"Chinese","3575A, BROADWAY, New York, NY",-73.9499509,40.8276272
"3985",5819,5819,"BISTRO LES AMIS","180","SPRING STREET",10012,"French","180, SPRING STREET, New York, NY",-74.0026183,40.724709
"3986",5820,5820,"TASTI-D-LITE","1310","1ST AVE",10021,"Ice Cream, Gelato, Yogurt, Ices","1310, 1ST AVE, New York, NY",-73.9564871,40.7666797
"3987",5822,5822,"LZ SUSHI","355","7 AVENUE",10001,"Japanese","355, 7 AVENUE, New York, NY",-73.9923498,40.7482509
"3988",5823,5823,"CAMARADAS EL BARRIO","2241","1 AVENUE",10029,"Polynesian","2241, 1 AVENUE, New York, NY",-73.936051,40.7955818
"3989",5824,5824,"MONIQUE'S LOUNGE 108","181","EAST  108 STREET",10029,"American","181, EAST  108 STREET, New York, NY",-73.9440991,40.7932668
"3990",5825,5825,"AGAVE MEXICAN & AMERICAN GRILL","398","W 145TH ST",10031,"Mexican","398, W 145TH ST, New York, NY",-73.9451446,40.8240196
"3991",5827,5827,"WENG'S PALACE","304","WEST   40 STREET",10018,"Chinese","304, WEST   40 STREET, New York, NY",-73.9914278,40.7560424
"3992",5828,5828,"Indian Tanpura","564","AMSTERDAM AVENUE",10024,"Indian","564, AMSTERDAM AVENUE, New York, NY",-73.9746695,40.7886956
"3993",5829,5829,"HAKUBAI and JAZZ at KITANO","66","PARK AVENUE",10016,"Japanese","66, PARK AVENUE, New York, NY",-73.9799267,40.7496049
"3994",5830,5830,"OLD CASTLE PUB & RESTAURANT","160","WEST   54 STREET",10019,"American","160, WEST   54 STREET, New York, NY",-73.9809536,40.7631351
"3995",5831,5831,"STARBUCKS","2","COLUMBUS AVENUE",10019,"Caf̩/Coffee/Tea","2, COLUMBUS AVENUE, New York, NY",-73.9851439,40.7694104
"3996",5832,5832,"CINEMA VILLAGE","22","EAST   12 STREET",10003,"American","22, EAST   12 STREET, New York, NY",-73.9934938,40.7338695
"3997",5834,5834,"WESTEND LOUNGE","955","WEST END AVENUE",10025,"American","955, WEST END AVENUE, New York, NY",-73.9683426,40.8022977
"3998",5835,5835,"THE WRIGHT","1071","5 AVENUE",10128,"American","1071, 5 AVENUE, New York, NY",-73.9588052,40.7831815
"3999",5836,5836,"NYY STEAK","7","W 51ST ST",10019,"American","7, W 51ST ST, New York, NY",-73.9774474,40.7597501
"4000",5838,5838,"MCDONALD'S","167","CHAMBERS STREET",10007,"American","167, CHAMBERS STREET, New York, NY",-74.0105647,40.7163198
"4001",5839,5839,"COCINA LATINA","4986","BROADWAY",10034,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","4986, BROADWAY, New York, NY",-73.9190857,40.8681542
"4002",5840,5840,"LE PIF CHELSEA","465","W 23RD ST",10011,"French","465, W 23RD ST, New York, NY",-74.0037054,40.7476868
"4003",5841,5841,"DUNKIN' DONUTS/BASKIN ROBBINS","269","8 AVENUE",10011,"Donuts","269, 8 AVENUE, New York, NY",-73.9985085,40.7457564
"4004",5842,5842,"BOCCA DI BACCO","167","9 AVENUE",10011,"Italian","167, 9 AVENUE, New York, NY",-74.0031004,40.7445454
"4005",5845,5845,"BABY BO'S CANTINA","627","2 AVENUE",10016,"Tex-Mex","627, 2 AVENUE, New York, NY",-73.9759551,40.7451232
"4006",5847,5847,"GREAT SICHUAN","363","3RD AVE",10016,"Chinese","363, 3RD AVE, New York, NY",-73.9812812,40.7408227
"4007",5848,5848,"EFFYS CAFE","104","W 96TH ST",10025,"Mediterranean","104, W 96TH ST, New York, NY",-73.9682413,40.7928732
"4008",5849,5849,"HALE & HEARTY SOUP","1100","AVENUE OF THE AMERICAS",10036,"Soups & Sandwiches","1100, AVENUE OF THE AMERICAS, New York, NY",-73.9836866,40.7550567
"4009",5850,5850,"GREAT WALL","800","W 181ST ST",10033,"Chinese","800, W 181ST ST, New York, NY",-73.9385181,40.8508499
"4010",5852,5852,"NYU-WEINSTEIN DINING HALL","43231","UNIVERSITY PLACE",10003,"American","43231, UNIVERSITY PLACE, New York, NY",-73.9935743,40.733016
"4011",5853,5853,"MOMOSAN RAMEN & SAKE","342","LEXINGTON AVE",10016,"Japanese","342, LEXINGTON AVE, New York, NY",-73.9774703,40.7499315
"4012",5854,5854,"CURRENT","111A","11th AVENUE",10011,"American","111A, 11th AVENUE, New York, NY",-74.010104,40.746668
"4013",5855,5855,"HOME SWEET HARLEM","1528","AMSTERDAM AVENUE",10031,"American","1528, AMSTERDAM AVENUE, New York, NY",-73.9522157,40.819396
"4014",5856,5856,"4TH FLOOR CAFE","221","EAST 71ST STREET",10021,"American","221, EAST 71ST STREET, New York, NY",-73.9597924,40.7687977
"4015",5857,5857,"TURKISH KITCHEN","386","3 AVENUE",10016,"Turkish","386, 3 AVENUE, New York, NY",-73.9813271,40.7418715
"4016",5858,5858,"PEET'S COFFEE","853","BROADWAY",10003,"Caf̩/Coffee/Tea","853, BROADWAY, New York, NY",-73.9910605,40.7346439
"4017",5859,5859,"PENNY FARTHING RESTAURANT","103","3 AVENUE",10003,"American","103, 3 AVENUE, New York, NY",-73.9875636,40.732362
"4018",5860,5860,"MAMAJUANA CAFE","247","DYCKMAN STREET",10034,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","247, DYCKMAN STREET, New York, NY",-73.9280339,40.8665242
"4019",5862,5862,"DUNKIN' DONUTS","680","ST NICHOLAS AVENUE",10030,"Donuts","680, ST NICHOLAS AVENUE, New York, NY",-73.9448437,40.8234832
"4020",5864,5864,"FIG & OLIVE","808","LEXINGTON AVENUE",10065,"Mediterranean","808, LEXINGTON AVENUE, New York, NY",-73.9669097,40.7644078
"4021",5865,5865,"BLU ON PARK","116","E 60TH ST",10022,"Steak","116, E 60TH ST, New York, NY",-73.9687923,40.762939
"4022",5866,5866,"WOLFGANG'S STEAKHOUSE","200","EAST   54 STREET",10022,"Steak","200, EAST   54 STREET, New York, NY",-73.9685741,40.7579569
"4023",5868,5868,"EAT-A-BAGEL--John Marchi Ferry","12","WHITE HALL FERRY TERMINAL",10004,"Bagels/Pretzels","12, WHITE HALL FERRY TERMINAL, New York, NY",-74.013222,40.70122
"4024",5869,5869,"QUANTUM LEAP","226","THOMPSON ST",10012,"Vegetarian","226, THOMPSON ST, New York, NY",-73.9988513,40.7292017
