"","X","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION","ADDRESS","lon","lat"
"1790",6590,"COMPLETE BODY & SPA","22","WEST   19 STREET",10011,"American","22, WEST   19 STREET, New York, NY",NA,NA
"1791",6591,"STARBUCKS","575","5 AVENUE",10017,"Caf̩/Coffee/Tea","575, 5 AVENUE, New York, NY",NA,NA
"1792",6592,"NOWHERE","322","EAST   14 STREET",10003,"American","322, EAST   14 STREET, New York, NY",NA,NA
"1793",6593,"ARETSKY'S PATROON","158160","EAST   46 STREET",10017,"American","158160, EAST   46 STREET, New York, NY",-73.9698958,40.7518591
"1794",6594,"KREUTHER HANDMADE CHOCOLATES","43","W 42ND ST",10036,"Other","43, W 42ND ST, New York, NY",-73.9827878,40.7546115
"1795",6595,"LEGACY RECORDS LOCATED INSIDE HENRY HALL","517","W 38TH ST",10018,"American","517, W 38TH ST, New York, NY",-73.9982568,40.7575061
"1796",6596,"OX VERTE","63","READE ST",10007,"American","63, READE ST, New York, NY",NA,NA
"1797",6597,"SUSHIDEN","19","EAST   49 STREET",10017,"Japanese","19, EAST   49 STREET, New York, NY",NA,NA
"1798",6598,"LULU","261-263","CANAL ST",10013,"Juice, Smoothies, Fruit Salads","261-263, CANAL ST, New York, NY",-74.0008362,40.7189405
"1799",6599,"FIRST CHOICE RESTAURANT","3893A","BROADWAY",10032,"Chinese","3893A, BROADWAY, New York, NY",NA,NA
"1800",6600,"VILLAGE 38","575","8 AVENUE",10018,"American","575, 8 AVENUE, New York, NY",-73.9918315,40.7550522
"1801",6601,"BURRITO MARIACHI","189","CHURCH ST",10007,"Tex-Mex","189, CHURCH ST, New York, NY",-74.0069565,40.7157795
"1802",6602,"SUSHI 21","174","7 AVE",10011,"Japanese","174, 7 AVE, New York, NY",-73.9970936,40.7425459
"1803",6603,"INSOMNIA COOKIES","164","ORCHARD ST",10002,"Bakery","164, ORCHARD ST, New York, NY",-73.9884895,40.7211123
"1804",6604,"NUM PANG","28","E 12TH ST",10003,"Sandwiches/Salads/Mixed Buffet","28, E 12TH ST, New York, NY",-73.9931265,40.7339332
"1805",6605,"SUBWAY","578","W 125TH ST",10027,"Sandwiches/Salads/Mixed Buffet","578, W 125TH ST, New York, NY",NA,NA
"1806",6606,"CLUB MAX","238","EAST   53 STREET",10022,"Bottled beverages, including water, sodas, juices, etc.","238, EAST   53 STREET, New York, NY",-73.9680806,40.7569531
"1807",6607,"BAKED","279","CHURCH ST",10013,"Bakery","279, CHURCH ST, New York, NY",-74.0046957,40.7185832
"1808",6608,"ROAST KITCHEN","27","E 13TH ST",10003,"Salads","27, E 13TH ST, New York, NY",NA,NA
"1809",6609,"TONCHIN NEW YORK","13","W 36TH ST",10018,"Japanese","13, W 36TH ST, New York, NY",-73.9844951,40.7502727
"1810",6610,"THE BEAN","147","1 AVENUE",10003,"Caf̩/Coffee/Tea","147, 1 AVENUE, New York, NY",NA,NA
"1811",6611,"CHIPOTLE MEXICAN GRILL","1020","3RD AVE",10065,"Tex-Mex","1020, 3RD AVE, New York, NY",-73.9661291,40.7626377
"1812",6612,"THE JUILLIARD SCHOOL(ROSE CAFE)","165","WEST 65 ST",10023,"American","165, WEST 65 ST, New York, NY",-73.9840819,40.774062
"1813",6613,"TASTE TACO HOUSE","178","CHURCH ST",10013,"Chinese","178, CHURCH ST, New York, NY",NA,NA
"1814",6614,"BESSOU","5","BLEECKER ST",10012,"Japanese","5, BLEECKER ST, New York, NY",-73.9926697,40.72551
"1815",6615,"BON BON JUICE BAR & GRILL","334","AUDUBON AVENUE",10033,"Juice, Smoothies, Fruit Salads","334, AUDUBON AVENUE, New York, NY",-73.9321197,40.8492965
"1816",6616,"SHELLEY'S KITCHEN","90","PARK AVE",10016,"American","90, PARK AVE, New York, NY",-73.9793758,40.7507617
"1817",6617,"SPICY VILLAGE","68B","FORSYTH STREET",10002,"Chinese","68B, FORSYTH STREET, New York, NY",-73.9933025,40.7170223
"1818",6618,"HENRIETTA HUDSON","438","HUDSON ST",10014,"American","438, HUDSON ST, New York, NY",NA,NA
"1819",6619,"FRENCHY COFFEE NYC","129","E 102ND ST",10029,"French","129, E 102ND ST, New York, NY",-73.9483415,40.7898734
"1820",6620,"TINA'S RESTAURANT","940","3RD AVE",10022,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","940, 3RD AVE, New York, NY",-73.9680576,40.7599791
"1821",6621,"STARBUCKS","1021","3 AVENUE",10065,"Caf̩/Coffee/Tea","1021, 3 AVENUE, New York, NY",-73.9656308,40.7624276
"1822",6622,"DYLAN'S CANDY BAR","33","UNION SQ W",10003,"Caf̩/Coffee/Tea","33, UNION SQ W, New York, NY",-73.9909228,40.7368636
"1823",6623,"DOUBLE DUTCH ESPRESSO","2194","FREDRICK DOUGLAS BLVD",10026,"Caf̩/Coffee/Tea","2194, FREDRICK DOUGLAS BLVD, New York, NY",-73.9539762,40.8058285
"1824",6624,"ZON BAKERY & CAFE","1275A","SAINT NICHOLAS AVE",10033,"Bakery","1275A, SAINT NICHOLAS AVE, New York, NY",-73.9373917,40.8446285
"1825",6625,"PETER CALLAHAN CATERING","137","WEST   25 STREET",10001,"American","137, WEST   25 STREET, New York, NY",-73.9934249,40.7450359
"1826",6626,"OXIDO","18","W 23RD ST",10010,"Mexican","18, W 23RD ST, New York, NY",-73.9904981,40.7416579
"1827",6627,"BO'S KITCHEN & BAR ROOM","6","WEST 24 STREET",10010,"American","6, WEST 24 STREET, New York, NY",-73.9903259,40.742531
"1828",6628,"ESPRESSO MATTO","201","W 21ST ST",10011,"Caf̩/Coffee/Tea","201, W 21ST ST, New York, NY",-73.9969043,40.7431395
"1829",6629,"MANGIA","50","WEST   57 STREET",10019,"Italian","50, WEST   57 STREET, New York, NY",-73.9766209,40.7637231
"1830",6630,"BEAUTIFUL MEMORY DESSERT","69A","BAYARD STREET",10013,"Juice, Smoothies, Fruit Salads","69A, BAYARD STREET, New York, NY",-73.9983832,40.7154676
"1831",6631,"NAI TAPAS BAR","174","1 AVENUE",10009,"Tapas","174, 1 AVENUE, New York, NY",-73.9839097,40.729025
"1832",6632,"NEWS BAR","107","UNIVERSITY PLACE",10003,"Caf̩/Coffee/Tea","107, UNIVERSITY PLACE, New York, NY",-73.9922802,40.7341503
"1833",6633,"PATISSERIE FLORENTINE","280","E 10TH ST",10009,"Caf̩/Coffee/Tea","280, E 10TH ST, New York, NY",-73.9830718,40.7279505
"1834",6634,"UNION CLUB OF CITY OF NEW YORK","101","EAST   69 STREET",10021,"French","101, EAST   69 STREET, New York, NY",NA,NA
"1835",6635,"BIRDLAND","315","WEST   44 STREET",10036,"American","315, WEST   44 STREET, New York, NY",-73.9896173,40.7589663
"1836",6636,"MARLIN BAR AT TOMMY BAHAMA AND TOMMY BAHAMA RESTAURANT AND B","551","5 AVENUE",10176,"Caribbean","551, 5 AVENUE, New York, NY",-73.9788937,40.7553825
"1837",6637,"MANTING RESTAURANT","150","W 49TH ST",10019,"Chinese","150, W 49TH ST, New York, NY",-73.983203,40.759998
"1838",6638,"BANGKOK CUISINE","1586","2ND AVE",10028,"Thai","1586, 2ND AVE, New York, NY",-73.9532378,40.7753265
"1839",6639,"TOUS LES JOURS","31","W 32ND ST",10001,"Bakery","31, W 32ND ST, New York, NY",-73.9870352,40.7479357
"1840",6640,"JUST SALAD","98","MAIDEN LANE",10038,"Salads","98, MAIDEN LANE, New York, NY",-74.0072979,40.7067266
"1841",6641,"RAY'S PIZZA","829-831","7 AVENUE",10019,"Pizza","829-831, 7 AVENUE, New York, NY",-73.9813684,40.7632138
"1842",6642,"STARBUCKS","80","DELANCEY STREET",10002,"Caf̩/Coffee/Tea","80, DELANCEY STREET, New York, NY",-73.9898599,40.719354
"1843",6643,"BEAUTY BAR","231","EAST   14 STREET",10003,"American","231, EAST   14 STREET, New York, NY",-73.9857347,40.732923
"1844",6644,"FREEHAND NEW YORK - GEORGE WASHINGTON BAR","23","LEXINGTON AVE",10010,"American","23, LEXINGTON AVE, New York, NY",-73.9842543,40.7398336
"1845",6645,"GUAC","179","AVENUE B",10009,"Mexican","179, AVENUE B, New York, NY",-73.9791118,40.727591
"1846",6646,"T-BAR STEAK & LOUNGE","1278","3 AVENUE",10021,"Steak","1278, 3 AVENUE, New York, NY",-73.9600923,40.7707731
"1847",6647,"VIA ITALIA RISTORANTE","45","WEST   46 STREET",10036,"Italian","45, WEST   46 STREET, New York, NY",-73.9807187,40.7569634
"1848",6648,"THE JUICE SHOP","7","PENN PLZ",10001,"Juice, Smoothies, Fruit Salads","7, PENN PLZ, New York, NY",-73.9925887,40.7489033
"1849",6649,"CAFE BARI","1033","AVENUE OF THE AMERICAS",10018,"Caf̩/Coffee/Tea","1033, AVENUE OF THE AMERICAS, New York, NY",-73.9859622,40.7528536
"1850",6650,"LE PAIN QUOTIDIEN","252","EAST   77 STREET",10075,"Sandwiches","252, EAST   77 STREET, New York, NY",-73.9564403,40.7719862
"1851",6651,"COVINA","124","E 28TH ST",10016,"American","124, E 28TH ST, New York, NY",-73.9830641,40.7427916
"1852",6652,"STARBUCKS","280","PARK AVE",10017,"Caf̩/Coffee/Tea","280, PARK AVE, New York, NY",-73.9755649,40.7567429
"1853",6653,"RAVAGH PERSIAN GRILL","11","EAST   30 STREET",10016,"Iranian","11, EAST   30 STREET, New York, NY",-73.9854478,40.7457086
"1854",6654,"HEIDI'S HOUSE BY THE SIDE OF THE ROAD","308","EAST   78 STREET",10075,"American","308, EAST   78 STREET, New York, NY",NA,NA
"1855",6655,"CAFFE BACIO","1223","3 AVENUE",10021,"Caf̩/Coffee/Tea","1223, 3 AVENUE, New York, NY",-73.961088,40.7686791
"1856",6656,"CAFE OLE USA","453","_WEST   54 STREET",10019,"Caf̩/Coffee/Tea","453, _WEST   54 STREET, New York, NY",-73.9896373,40.7671724
"1857",6657,"EXCUSE MY FRENCH","96","ORCHARD ST",10002,"French","96, ORCHARD ST, New York, NY",-73.9898209,40.7184435
"1858",6658,"TAVERN 29","47","EAST   29 STREET",10016,"American","47, EAST   29 STREET, New York, NY",-73.9839786,40.7442841
"1859",6659,"MOLLY'S CUPCAKES","228","BLEECKER STREET",10014,"Bakery","228, BLEECKER STREET, New York, NY",-74.002515,40.73011
"1860",6660,"HONG KONG STATION","157","W 47TH ST",10036,"Chinese","157, W 47TH ST, New York, NY",-73.9837605,40.7591222
"1861",6661,"SLICED","264","35TH ST",10001,"American","264, 35TH ST, New York, NY",-73.9927679,40.7525493
"1862",6662,"POURT","35","COOPER SQ",10003,"Caf̩/Coffee/Tea","35, COOPER SQ, New York, NY",-73.990656,40.728
"1863",6663,"HOTEL CHANDLER","12","EAST   31 STREET",10016,"American","12, EAST   31 STREET, New York, NY",-73.9851838,40.7460089
"1864",6664,"BLUE","856","9TH AVE",10019,"Mediterranean","856, 9TH AVE, New York, NY",NA,NA
"1865",6665,"SOHO TIFFIN JUNCTION","42","E 8TH ST",10003,"Indian","42, E 8TH ST, New York, NY",-73.994435,40.731281
"1866",6666,"THE CLAM","420","HUDSON ST",10014,"American","420, HUDSON ST, New York, NY",-74.0065779,40.7303191
"1867",6667,"DOKA SQUARE","141","ELDRIDGE ST",10002,"Japanese","141, ELDRIDGE ST, New York, NY",-73.9916209,40.7192647
"1868",6668,"CARBONE","181","THOMPSON STREET",10012,"Italian","181, THOMPSON STREET, New York, NY",-74.0002311,40.7279891
"1869",6669,"BREAD & BUTTER","25","W 56TH ST",10019,"Delicatessen","25, W 56TH ST, New York, NY",-73.9760033,40.7630306
"1870",6670,"RIVERWALK BAR & GRILL EXPRESS","425","MAIN STREET",10044,"American","425, MAIN STREET, New York, NY",-73.9530949,40.7586283
"1871",6671,"THE CROSBY STREET HOTEL","79","CROSBY STREET",10012,"American","79, CROSBY STREET, New York, NY",-73.9973732,40.7230482
"1872",6672,"FINE & SHAPIRO","138","WEST   72 STREET",10023,"Jewish/Kosher","138, WEST   72 STREET, New York, NY",-73.9803514,40.7777664
"1873",6673,"PROFIT CHINESE RESTAURANT II","643","2ND AVE",10016,"Chinese","643, 2ND AVE, New York, NY",-73.975576,40.745651
"1874",6674,"ASIAN FUSION","2071","ADAM CLAYTON POWELL JR BLVD",10027,"Asian","2071, ADAM CLAYTON POWELL JR BLVD, New York, NY",-73.948713,40.8078918
"1875",6675,"ORIENTAL PALACE KITCHEN","1728","MADISON AVENUE",10029,"Chinese","1728, MADISON AVENUE, New York, NY",-73.9460516,40.7986678
"1876",6676,"AUCTION HOUSE","300","EAST   89 STREET",10128,"American","300, EAST   89 STREET, New York, NY",-73.9500205,40.779562
"1877",6677,"PRET A MANGER","880","3 AVENUE",10022,"Sandwiches","880, 3 AVENUE, New York, NY",-73.9700239,40.7580814
"1878",6678,"THE RIBBON","20","W 72ND ST",10023,"American","20, W 72ND ST, New York, NY",-73.9775392,40.7765087
"1879",6679,"SUBWAY","31","WEST   43 STREET",10036,"Sandwiches","31, WEST   43 STREET, New York, NY",-73.981891,40.7549513
"1880",6680,"EON'S GREEK","633","2ND AVE",10016,"Greek","633, 2ND AVE, New York, NY",-73.9758633,40.7452646
"1881",6681,"DOUBLES CLUB","783","5 AVENUE",10022,"American","783, 5 AVENUE, New York, NY",-73.9727118,40.7645086
"1882",6682,"SUBWAY","153","CHAMBERS STREET",10007,"Sandwiches","153, CHAMBERS STREET, New York, NY",-74.0099578,40.7159798
"1883",6683,"PITA PRESS/ CEDAR LOCAL","25","CEDAR STREET",10006,"Greek","25, CEDAR STREET, New York, NY",NA,NA
"1884",6684,"BAVARIA BIERHOUSE","19","S WILLIAM ST",10004,"German","19, S WILLIAM ST, New York, NY",-74.0105259,40.704384
"1885",6685,"MAOZ VEGETARIAN TIMES SQUARE","558","7 AVENUE",10018,"Vegetarian","558, 7 AVENUE, New York, NY",-73.9882599,40.7547824
"1886",6686,"LE PAIN QUOTIDIEN","52","9 AVENUE",10011,"French","52, 9 AVENUE, New York, NY",-74.0048482,40.7411766
"1887",6687,"MADE NICE","8","W 28TH ST",10001,"American","8, W 28TH ST, New York, NY",-73.9881681,40.7448498
"1888",6688,"EL KALLEJON BOTANAS","209","E 117TH ST",10035,"Mexican","209, E 117TH ST, New York, NY",-73.9388524,40.7985257
"1889",6689,"STARBUCKS COFFEE","28","W 48TH ST",10036,"Other","28, W 48TH ST, New York, NY",-73.9796283,40.7577637
"1890",6690,"GINA LA FORNARINA","26","EAST   91 STREET",10128,"Italian","26, EAST   91 STREET, New York, NY",-73.9567847,40.7839741
"1891",6691,"ST MARKS KARAOKE","6","ST MARKS PLACE",10003,"Bottled beverages, including water, sodas, juices, etc.","6, ST MARKS PLACE, New York, NY",-73.9895393,40.7291156
"1892",6692,"THE FOUR FACED LIAR","165","WEST    4 STREET",10014,"American","165, WEST    4 STREET, New York, NY",-74.0013616,40.7321516
"1893",6693,"HECHO EN DUMBO","354","BOWERY",10012,"Mexican","354, BOWERY, New York, NY",-73.99208,40.726929
"1894",6694,"O'REILLY'S PUB","54","WEST   31 STREET",10001,"Irish","54, WEST   31 STREET, New York, NY",-73.9888568,40.7475723
"1895",6695,"THE FOLLY","92","W HOUSTON ST",10012,"American","92, W HOUSTON ST, New York, NY",-74.0000015,40.7272535
"1896",6696,"BOCCONE","506","9TH AVE",10018,"Mediterranean","506, 9TH AVE, New York, NY",-73.9939529,40.7559761
"1897",6697,"PIZZA NOVA","150","DYCKMAN STREET",10040,"Pizza","150, DYCKMAN STREET, New York, NY",-73.9260653,40.8631039
"1898",6698,"MAISON KAYSER","921","BROADWAY",10010,"French","921, BROADWAY, New York, NY",-73.9897851,40.7401597
"1899",6699,"GARRETT POPCORN SHOPS","242","WEST   34 STREET",10001,"American","242, WEST   34 STREET, New York, NY",NA,NA
"1900",6700,"JAMESON'S BAR AND RESTAURANT","975","2ND AVE",10022,"American","975, 2ND AVE, New York, NY",-73.9680576,40.7560044
"1901",6701,"STARBUCKS","185","W BROADWAY",10013,"Caf̩/Coffee/Tea","185, W BROADWAY, New York, NY",NA,NA
"1902",6702,"A.W.O.L. BAR & GRILL","337","3RD AVE",10010,"American","337, 3RD AVE, New York, NY",-73.9820018,40.7399034
"1903",6703,"GOOD NIGHT SONNY","134","1ST AVE",10009,"American","134, 1ST AVE, New York, NY",-73.9849976,40.7276766
"1904",6704,"JIMBO'S HAMBURGER","2048","AMSTERDAM AVE",10032,"Hamburgers","2048, AMSTERDAM AVE, New York, NY",-73.9402489,40.8358318
"1905",6705,"CHIPOTLE MEXICAN GRILL","4009","BROADWAY",10032,"Tex-Mex","4009, BROADWAY, New York, NY",-73.9398747,40.8415107
"1906",6706,"DOKODEMO","89","E 4TH ST",10003,"Japanese","89, E 4TH ST, New York, NY",-73.9896877,40.7263966
"1907",6707,"CHEF 28","29","E 28TH ST",10016,"Chinese","29, E 28TH ST, New York, NY",-73.9849542,40.7438918
"1908",6708,"OLD MONK","175","AVENUE B",10009,"Indian","175, AVENUE B, New York, NY",-73.9791691,40.7274737
"1909",6709,"SWERVE FITNESS","30","WEST 18TH STREET",10011,"Juice, Smoothies, Fruit Salads","30, WEST 18TH STREET, New York, NY",-73.9934938,40.7390428
"1910",6710,"ROAST KITCHEN","199","WATER ST",10038,"American","199, WATER ST, New York, NY",-74.0044856,40.706937
"1911",6711,"THE COMFORT DINER","214","EAST   45 STREET",10017,"American","214, EAST   45 STREET, New York, NY",NA,NA
"1912",6712,"HUI HUANG","244","CANAL ST",10013,"Chinese","244, CANAL ST, New York, NY",-74.0003918,40.7180214
"1913",6713,"HUDSON TERRACE","621","WEST 46 STREET",10036,"American","621, WEST 46 STREET, New York, NY",-73.9975569,40.7640706
"1914",6714,"BEECHER'S HANDMADE CHEESE","900","BROADWAY",10003,"American","900, BROADWAY, New York, NY",-73.9895684,40.7388527
"1915",6715,"WOOD AND ALES","234","W 14TH ST",10011,"American","234, W 14TH ST, New York, NY",-74.0015969,40.7390917
"1916",6716,"BLACK TAP","136","W 55TH ST",10019,"American","136, W 55TH ST, New York, NY",NA,NA
"1917",6717,"ROUNDHOUSE","866","9TH AVE",10019,"American","866, 9TH AVE, New York, NY",NA,NA
"1918",6718,"SHAKE SHACK","152","EAST   86 STREET",10028,"American","152, EAST   86 STREET, New York, NY",NA,NA
"1919",6719,"HAMPTON INN CHELSEA","108","WEST   24 STREET",10011,"American","108, WEST   24 STREET, New York, NY",-73.9930347,40.7436488
"1920",6720,"DUNKIN DONUTS","1482","1ST AVE",10075,"Donuts","1482, 1ST AVE, New York, NY",-73.9532259,40.771066
"1921",6721,"DISNEY ABC CAFETERIA","125","WEST END AVENUE",10023,"American","125, WEST END AVENUE, New York, NY",-73.9878697,40.7759307
"1922",6722,"TOLOACHE","205","THOMPSON STREET",10012,"Mexican","205, THOMPSON STREET, New York, NY",-73.9995539,40.7287442
"1923",6723,"COMMON GROUND","206","AVENUE A",10009,"American","206, AVENUE A, New York, NY",NA,NA
"1924",6724,"ADRIENNE'S PIZZA BAR","54","STONE STREET",10004,"Italian","54, STONE STREET, New York, NY",-74.0101127,40.7042482
"1925",6725,"SONO UCHI SUSHI","381","LENOX AVE",10027,"Japanese","381, LENOX AVE, New York, NY",-73.9435716,40.8105416
"1926",6726,"A.G KITCHEN","269","COLUMBUS AVENUE",10023,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","269, COLUMBUS AVENUE, New York, NY",NA,NA
"1927",6727,"CAFE GRUMPY","224","WEST   20 STREET",10011,"Caf̩/Coffee/Tea","224, WEST   20 STREET, New York, NY",-73.9983169,40.7426658
"1928",6728,"AMBA FIDI","160","PEARL ST",10005,"Mediterranean","160, PEARL ST, New York, NY",-74.0074731,40.7057092
"1929",6729,"MARKET CRATES","26","W 33RD ST",10001,"Delicatessen","26, W 33RD ST, New York, NY",NA,NA
"1930",6730,"SUSHI MAMBO","431","W 202ND ST",10034,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","431, W 202ND ST, New York, NY",-73.9202065,40.8613043
"1931",6731,"HALE & HEARTY SOUP","55","GRAND CENTRAL TERMINAL",10017,"Soups & Sandwiches","55, GRAND CENTRAL TERMINAL, New York, NY",-73.977651,40.752935
"1932",6732,"TAQUERIA GUADALUPE","1743","LEXINGTON AVENUE",10029,"Mexican","1743, LEXINGTON AVENUE, New York, NY",-73.9449601,40.7937268
"1933",6733,"VILLA","263","WEST   42 STREET",10036,"Pizza/Italian","263, WEST   42 STREET, New York, NY",-73.989259,40.757291
"1934",6734,"YUMMY CITY","1557","LEXINGTON AVENUE",10029,"Chinese","1557, LEXINGTON AVENUE, New York, NY",-73.9490931,40.7879903
"1935",6735,"RONGOLI EXQUISTE INDIAN CUISINE","1393A","2ND AVE",10021,"Indian","1393A, 2ND AVE, New York, NY",-73.9582662,40.7692944
"1936",6736,"SHORTY'S","1678","1ST AVE",10128,"American","1678, 1ST AVE, New York, NY",-73.9483124,40.7778508
"1937",6737,"2 BROS PIZZA","755","6TH AVE",10010,"Pizza","755, 6TH AVE, New York, NY",-73.992049,40.744382
"1938",6738,"SENOR POLLO","221","1 AVENUE",10003,"Peruvian","221, 1 AVENUE, New York, NY",NA,NA
"1939",6739,"ROSSETT'S PIZZA","114","AVENUE OF THE AMERICAS",10013,"Pizza","114, AVENUE OF THE AMERICAS, New York, NY",-74.0044625,40.7237259
"1940",6740,"JUSTIN TEA INC.(196 CAFE)","69","MULBERRY ST",10013,"Caf̩/Coffee/Tea","69, MULBERRY ST, New York, NY",-73.9994952,40.7160455
"1941",6741,"CROWN FRIED CHICKEN","2333","1ST  AVE",10035,"Chicken","2333, 1ST  AVE, New York, NY",NA,NA
"1942",6742,"city of saints coffee roasters","79","E 10TH ST",10003,"Caf̩/Coffee/Tea","79, E 10TH ST, New York, NY",NA,NA
"1943",6743,"ANGELIKA FILM CENTER","18","WEST HOUSTON STREET",10012,"American","18, WEST HOUSTON STREET, New York, NY",-73.996975,40.725844
"1944",6744,"CHAT 'N CHEW","10","E 16TH ST",10003,"American","10, E 16TH ST, New York, NY",-73.9920476,40.7368109
"1945",6745,"THE LIVING ROOM","123","WASHINGTON STREET",10006,"American","123, WASHINGTON STREET, New York, NY",-74.0137534,40.7092191
"1946",6746,"NUR","34","E 20TH ST",10003,"Middle Eastern","34, E 20TH ST, New York, NY",-73.9887994,40.7385409
"1947",6747,"LA CARAFE","653","9 AVENUE",10036,"French","653, 9 AVENUE, New York, NY",-73.9912442,40.7608018
"1948",6748,"WESTSIDE COFFEE SHOP RESTAURANT","323","CHURCH STREET",10013,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","323, CHURCH STREET, New York, NY",NA,NA
"1949",6749,"BEACH CAFE","1326","2 AVENUE",10021,"American","1326, 2 AVENUE, New York, NY",-73.9591559,40.7673034
"1950",6750,"GRAYSON","16","1ST AVE",10009,"American","16, 1ST AVE, New York, NY",-73.9880092,40.7234086
"1951",6751,"LA NUEVA CARICIA RESTAURANT","1693","AMSTERDAM AVENUE",10031,"Mexican","1693, AMSTERDAM AVENUE, New York, NY",-73.9480504,40.8243667
"1952",6752,"STARBUCKS","1488","3 AVENUE",10028,"Caf̩/Coffee/Tea","1488, 3 AVENUE, New York, NY",-73.9552963,40.7774704
"1953",6753,"CIAO BELLA","257","7TH AVE",10001,"Other","257, 7TH AVE, New York, NY",-73.9946416,40.7450734
"1954",6754,"SAN MARINO RISTORANTE","66","CHARLTON STREET",10014,"Italian","66, CHARLTON STREET, New York, NY",-74.0061188,40.7269332
"1955",6755,"CLEARY GOTTLIEB","1","LIBERTY PLAZA",10006,"American","1, LIBERTY PLAZA, New York, NY",NA,NA
"1956",6756,"CLAY","553","MANHATTAN AVE",10027,"American","553, MANHATTAN AVE, New York, NY",-73.9538229,40.809486
"1957",6757,"LITTLE OCHIE JAMAICAN CUISINE","2492","7 AVENUE",10030,"Caribbean","2492, 7 AVENUE, New York, NY",-73.9395105,40.821488
"1958",6758,"RONG SHENG CHINESE KITCHEN","2102","2ND AVE",10029,"Chinese","2102, 2ND AVE, New York, NY",-73.9409878,40.791908
"1959",6759,"ORSAY","1057","LEXINGTON AVENUE",10021,"French","1057, LEXINGTON AVENUE, New York, NY",-73.9604582,40.7723839
"1960",6760,"AYA SUSHI","314","W 39TH ST",10018,"Japanese","314, W 39TH ST, New York, NY",-73.9921759,40.7554779
"1961",6761,"HASAKI RESTAURANT","210","EAST 9 TH STREET",10003,"Japanese","210, EAST 9 TH STREET, New York, NY",-73.9888223,40.7296836
"1962",6762,"CHEF HO'S","1720","2 AVENUE",10128,"Chinese","1720, 2 AVENUE, New York, NY",-73.9498737,40.7799245
"1963",6763,"THE MONKEY CUP","1730","AMSTERDAM AVE",10031,"Caf̩/Coffee/Tea","1730, AMSTERDAM AVE, New York, NY",-73.947557,40.825794
"1964",6764,"CANTINA","1838","ADAM CLAYTON POWELL JR BL",10026,"Mexican","1838, ADAM CLAYTON POWELL JR BL, New York, NY",-73.9550627,40.8003702
"1965",6765,"TILL & SPROCKET","140","W 30TH ST",10001,"American","140, W 30TH ST, New York, NY",-73.9916229,40.7479551
"1966",6766,"THE KATI ROLL COMPANY","49","WEST   39 STREET",10018,"Indian","49, WEST   39 STREET, New York, NY",-73.9846328,40.7527238
"1967",6767,"CHELSEA RISTORANTE","108","8 AVENUE",10011,"Italian","108, 8 AVENUE, New York, NY",NA,NA
"1968",6768,"RE SETTE","7","WEST   45 STREET",10036,"Italian","7, WEST   45 STREET, New York, NY",-73.9800186,40.7559474
"1969",6769,"GREGORY'S COFFEE","874","AVENUE OF THE AMERICAS",10001,"Caf̩/Coffee/Tea","874, AVENUE OF THE AMERICAS, New York, NY",-73.9890832,40.7477283
"1970",6770,"PINKBERRY","1577","2ND AVE",10028,"Juice, Smoothies, Fruit Salads","1577, 2ND AVE, New York, NY",-73.9540301,40.7752378
"1971",6771,"THE LOWELL","28","EAST   63 STREET",10065,"American","28, EAST   63 STREET, New York, NY",-73.9692055,40.7656987
"1972",6772,"CHELTON'S BAR AND GRILL (DOUBLETREE BY HILTON)","128","WEST   29 STREET",10001,"American","128, WEST   29 STREET, New York, NY",NA,NA
"1973",6773,"MAISON KAYSER","2161","BROADWAY",10024,"Bakery","2161, BROADWAY, New York, NY",-73.981458,40.782167
"1974",6774,"DURDEN","213","2ND AVE",10003,"Armenian","213, 2ND AVE, New York, NY",-73.985642,40.731875
"1975",6775,"BLUE SPOON","90","WILLIAM STREET",10038,"American","90, WILLIAM STREET, New York, NY",-74.0074731,40.7081041
"1976",6776,"MASSERIA CAFE","235","W 48TH ST",10036,"Italian","235, W 48TH ST, New York, NY",-73.9862213,40.7608251
"1977",6777,"DIM SUM GO GO","5","EAST BROADWAY",10038,"Chinese","5, EAST BROADWAY, New York, NY",-73.9977175,40.7132297
"1978",6778,"BEETLE HOUSE","308","E 6TH ST",10003,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","308, E 6TH ST, New York, NY",-73.9880779,40.7269931
"1979",6779,"PRET A MANGER","185","GREENWICH ST",10007,"Sandwiches/Salads/Mixed Buffet","185, GREENWICH ST, New York, NY",-74.0117321,40.7112044
"1980",6780,"FRESH & CRISPY BURGER SHAWARMA","201","W 145TH ST",10039,"American","201, W 145TH ST, New York, NY",NA,NA
"1981",6781,"MORANDI","15","CHARLES STREET",10014,"Italian","15, CHARLES STREET, New York, NY",-74.0012674,40.7352797
"1982",6782,"MELT SHOP","877","8TH AVE",10019,"American","877, 8TH AVE, New York, NY",-73.9852801,40.7639193
"1983",6783,"HELL'S KITCHEN","754","9 AVENUE",10019,"Mexican","754, 9 AVENUE, New York, NY",-73.9883058,40.7638193
"1984",6784,"Bravo Pizza","360","7TH AVE",10001,"American","360, 7TH AVE, New York, NY",-73.9929189,40.748543
